,sentence,label
0, 조금 더 자신감 있는 컨셉을 이젠 보여주실 때가 온 거 같아요.,0
1,최근에 1박 2일 김종민 레전드 영상을 봤는데 그렇게 재미있더라고요,0
2,아무 사이도 아닌데 선생님이 이 집에 있는 거면… 그거 진짜 이상한 상황인 거잖아요!,3
3,쟤 어차피 10년짜리 트로피 와이프임 ㅋㅋ,0
4,관련된 사람 다 재산 몰수하라고!!!,2
5,왜요? 벌써 팔렸어? 나랑 말한 게 있는데 다른 사람 주고 그럼 안 되지!,3
6,몹시 많이 주는 척 퍼센티지.. 그리고서 보급도 팍팍 줄이네??,2
7,쟤 어차피 10년짜리 트로피 와이프임 ㅋㅋ,1
8,그럼 실례 많았습니다. 전 이만 가볼게요.,3
9,대단하다……. 차우찬 95억……. ㄷㄷㄷㄷㄷ,3
10, 광화문에 75만?,3
11,특검을 응원합니다??,0
12,박근혜와 최순실은 빛 하나 안 비치는 독방에서 평생 썩게 해야 한다,2
13, 카톡을 주고 받은 사람을 조사해야 한다.,2
14,"자주 왔다 갔다 하기는... 내가 어디 놀러 가는 걸로 보이니? 당장 학비에, 집세에. 먹고 살 걱정으로도 빠듯해. 모르면 속 편한 소리 말어. ",2
15,독립기념관 포켓스탑 20여 개 밀집되어있어서 집에서 개꿀 빠는 중 ㅋㅋ,1
16,"너도 그림이나 그리지 그랬어? 재주도 없는 의사 공부 하느라 뭔 고생이야? 아버지가 길 다 닦아 주실에도, 쉬웠을 텐데.",3
17,제가 그걸 어떻게 알아요. 지가 있고 싶으니까 있었겠지!,3
18,마동석 씨 할 말이 없게 만들 정도로 멋지고 훌륭한 연기에 박수를 보냅니다,0
19,최근에 1박 2일 김종민 레전드 영상을 봤는데 그렇게 재미있더라고요,1
20,나쁜 사람들! 천벌.,2
21,이휘재: 인영아 고맙다~ 1만 개 가자.,1
22, 조금 더 자신감 있는 컨셉을 이젠 보여주실 때가 온 거 같아요.,1
23, 개봉 일에 봤는데 앞으로 1번 이상 다시 보러 갈거에요!!!,1
24,마동석 씨 할 말이 없게 만들 정도로 멋지고 훌륭한 연기에 박수를 보냅니다,1
25,박효신 콘서트 같았어 멋있더라….,1
26,그냥 또 물가 쳐올리는 수작,2
27,근 5년 동안 본 모든 영화 통틀어서 최악의 영화…. 시간이 남아돌 때 봐도 시간이 아까운 역대급 쓰레기 영화;;,2
28,이휘재: 인영아 고맙다~ 1만 개 가자.,0
29,독립기념관 포켓스탑 20여 개 밀집되어있어서 집에서 개꿀 빠는 중 ㅋㅋ,0
30,진짠가요?,3
31,오간도 진짜 최고인데……. 한화…….,1
32,그러니까 지옥 같은 한국임….,2
33,야! 조심! 얼씨구? 너도 책보면서 그러고 다닐 때가 있냐? 생전 안 하던 짓을 하네?,3
34,오간도 진짜 최고인데……. 한화…….,0
35,박효신 콘서트 같았어 멋있더라….,0
36, 개봉 일에 봤는데 앞으로 1번 이상 다시 보러 갈거에요!!!,0
37,"그만하자. 오빠는 네가 왜 이런 소모적인 일에 집착하는지 이해할 수가 없다. 이런 일에 신경 쓸 시간 있으면, 너, 어머니 생각, 안 하니? ",3
38,특검을 응원합니다??,1
39,말은 아무나 타나 금수저나 타지 바보들아,2
