,sentence,label
0,당해도 싸다.,2
1,완전히 일어나서 두 근 두 근이었습니다!!!,0
2, 그것도 두 번이나 덜덜,3
3,응원합니다~두 분 행복하시길~~~♥,0
4, 전 남자친구랑 찍은 사진이 있는 거예요….,3
5, 웃다 보면 좋은 날이 오겠죠! 홧팅~,1
6,인터넷 편지 보내면 훈련병한테 전달해 주잖아요!,0
7,휴대폰으로 봐서.. 그런가... 밧데리가 아깝습니다….,2
8,그것도 좋은 거야?,0
9,"참 귀여울 것 같네요,^-^",0
10,나는 바람피우는 사람은 싫어요.,2
11,드디어 현대가 방어 언플 나섭니다…. 보험사도 현대해상이네,0
12,"참 귀여울 것 같네요,^-^",1
13,꼴값 떤다,2
14,같이 다니던 여자애들 이런 어째 남자랑 더 친한 거 같다고  ㅋㅋㅋㅋㅋㅋ,0
15, 난 또 욕하고 뭐 시비 건 줄 ㅋㅋ,3
16,같이 다니던 여자애들 이런 어째 남자랑 더 친한 거 같다고  ㅋㅋㅋㅋㅋㅋ,1
17,사장님. 저. 여기 그만두면. 진짜 인생 끝이에요. 저 좀 살려주세요.,3
18,"음, 그럼 네 시에 합시다. 이번 주에는 회의 끝나고 다 같이 저녁 먹읍시다",0
19,최순실 일가가 만들어놓은 각종 쓰레기 같은 법안들 다 폐지해라,2
20,인터넷 편지 보내면 훈련병한테 전달해 주잖아요!,1
21,"음, 그럼 네 시에 합시다. 이번 주에는 회의 끝나고 다 같이 저녁 먹읍시다",1
22,누가 이렇게 맛있는 찌개를 해 놓으래? 이걸 어떻게 술 없이 먹을 수 있냐?,3
23,완전히 일어나서 두 근 두 근이었습니다!!!,1
24,일이란 그만둘 수는 있어도 끝나지는 않는 거라고.,3
25, 정말 철면피에 철면(입) 구네 ㅋㅋ,3
26, 웃다 보면 좋은 날이 오겠죠! 홧팅~,0
27,드디어 현대가 방어 언플 나섭니다…. 보험사도 현대해상이네,1
28,이런 기사 쓰면 얼마 줘요?,2
29,언니한테... 안부나 전해줘요. 한때는 죽이 잘 맞아 친구 이상으로 가깝게 지내던 사이였지. 오빠를 떠난 것만 빼면 더할 나위 없이 좋은 사람이었어요.,2
30,"뭘 어떡해! 욕심을 줄이던가, 아님... 화장실에서 살던가.",2
31,지가 기획했네! ㄷㄷㄷㄷ 뻔히 보인다 보여,2
32,응원합니다~두 분 행복하시길~~~♥,1
33,와 정말 무식해도 이렇게 무식한 정권이 있을까.,2
34,그것도 좋은 거야?,1
35,저런 미남과 맞붙으면 오빠한테는 승산 제로야! 위험 신호라고!,3
36,이거 하려고 오후 타임 땡땡이쳤지.,0
37,일베 알바 글쓰기 방법이 달라졌네. 기존 알바는 무식해서 교체 했나 봐,3
38,이거 하려고 오후 타임 땡땡이쳤지.,1
39,근데 너.. 내가 검거조인지 어떻게 알았어?,3
