,sentence,label
0, 완전 동물의 왕국이구나~~,3
1, 어제 ? 수고하셨어요,0
2,대놓고 PPL이 어색하지 않은 이상한 드라마 크크크,1
3,그리고 저 근무 시간에 저런 월급 (기본급)이 가능한 건가요?,3
4,두산 진짜 대박 하하 이용찬 오고 불펜도 더 단단해졌고,1
5,나 받고 싶은 거 있는데.,2
6, 당당히 흡연석으로 가시더라 고용….,3
7,드디어 영화 제5원소 같은 교통 시대가 열리겠구먼 ㅋㅋ,0
8, 어제 ? 수고하셨어요,1
9,카드 명세서 보니 무슨 노래방 무슨 술집 그리고 모텔 등 다,3
10,제 아비 하던 짓 고대로 ㅋ,2
11,그러면서도 소개팅한다고 하는데도 안 잡는 그 사람미워요….,2
12,?!,0
13,턱이라도 아주 좋아했었는데 세자저하도 존 멋,0
14,다시는 실수 안 할게요~ 네?,3
15,"뭘. 할머니, 이리 누워보셔. 그동안 다리 아팠지 나 집에 없어서. 내가 매일 주물러드려야 하는데.",0
16,엄마는 무고한 지 딸을 감옥살이 시켜 시켜? 이해 안 돼요,2
17,그룹에 왜 전라도 사람을 들이면 안 되는 이유를 보여줬지,2
18,모든 공약이 무늬만이었음.,2
19,"뭘. 할머니, 이리 누워보셔. 그동안 다리 아팠지 나 집에 없어서. 내가 매일 주물러드려야 하는데.",1
20,민주주의 만세!,0
21,씨잼 비와이 개국이네,0
22,이제 대통령 필요 없다,2
23,두산 진짜 대박 하하 이용찬 오고 불펜도 더 단단해졌고,0
24,댓글만 봐도 상스러운 국민성이 보인다.,2
25,?!,1
26,너무 화가 나서 말이 안 나옵니다 어떻게이런일이….,3
27,민주주의 만세!,1
28,수업 잘 들어. 나갈게.,3
29,대놓고 PPL이 어색하지 않은 이상한 드라마 크크크,0
30,씨잼 비와이 개국이네,1
31, 자살???,3
32,진짜 짜증 나는 영화….,2
33,드디어 영화 제5원소 같은 교통 시대가 열리겠구먼 ㅋㅋ,1
34,진짜 댄스만 잘하는 게 아님…. ㅠ다른 상대랑 붙었다면 2라운드도 생각해볼 수 있었는데 아쉽네…. ㅠ그래도 정말 잘함!,0
35,이거 '그것이 알고 싶다'에 나온 필리핀에서 아예 작정하고 하는 한국 사람 무희 한인 납치 조직 그거 아님 ?? 설마 ..... ??,3
36,네. 교육청까지 갈 생각이에요.,2
37,턱이라도 아주 좋아했었는데 세자저하도 존 멋,1
38,진짜 댄스만 잘하는 게 아님…. ㅠ다른 상대랑 붙었다면 2라운드도 생각해볼 수 있었는데 아쉽네…. ㅠ그래도 정말 잘함!,1
39,저렇게 바로 차단이면 가망 없죠?,3
