,sentence,label
0, 구현 화이팅♡,0
1,좀 그렇긴 뭐가….,3
2,우동 한 그릇 먹으면서 뭐가 그렇게 좋아.,0
3,이건 거짓말하는 기상청과 한전의 음모다,2
4, 이상한 소문이 돌아도 1위 가수 세븐틴이 아니라도 항상 내 가수여서 고맙다고 생각하고 있다는 거 기억해줬으면 좋겠어요,0
5,의리 한번 죽이네~,1
6,우동 한 그릇 먹으면서 뭐가 그렇게 좋아.,1
7,KT 올레 티비에서 현재 상영작이라고 해서 8천 원주고 봤는데 정말 어이가 없는 영화 절대 제목에 현혹되어 보지 마세요. 짜증이빠이…. 올레티비 고객센터에서는 이미 본 거라 환불 불가…. 낚시 영화 절대 시청 NO,2
8,씨잼 비와이 개국이네,1
9,영업 끝났는데요. ,2
10, 이상한 소문이 돌아도 1위 가수 세븐틴이 아니라도 항상 내 가수여서 고맙다고 생각하고 있다는 거 기억해줬으면 좋겠어요,1
11,얼굴도 왜 이리 이쁘장한지!~,1
12, 저런 인간들이 국가 인권위라고 세금 받아먹고 살아가니….,2
13,맛이냐 달라 맛이가…!,3
14,외 쿡은 마약으로 돈 버는구나…….,3
15,빨리 가방이나 갖다줘요. ,3
16,얼굴도 왜 이리 이쁘장한지!~,0
17,지금까지 손흥민 경기 보면 암 걸리는 기분이었는데 엊그제는 진짜 아주 잘했다.,0
18,머냐 ㅋㅋㅋ 이딴 게 왜 7점임?,2
19,어두운데 내일 가지!,3
20, 저 학생이 자랑스럽네,1
21,진짜 이쁜 건 국내 원탑이다 덜덜 아주 이쁘네,1
22, 저 학생이 자랑스럽네,0
23, 구현 화이팅♡,1
24,근데 알아보니까 요즘은 스마트폰으로 관리프로그램 볼 수 있다며?,3
25,아놔!!!! 나도 간다 서울로,2
26,지금까지 손흥민 경기 보면 암 걸리는 기분이었는데 엊그제는 진짜 아주 잘했다.,1
27,저기 고맙습니다. 이렇게 문병하러 와 주시고 신경 써주셔서….,3
28,의리 한번 죽이네~,0
29,엔씨 에서 경찰관 쉬끼에게 돈 처먹였구먼~!! ㅅ ㅣ ㅂ ㅏ ㄹ,2
30,대단합니다.,3
31,진짜 이쁜 건 국내 원탑이다 덜덜 아주 이쁘네,0
32,슬리 피가 생각나는데….,3
33,6.0 지진 오는 게 낳냐??,3
34,개 재미없어.. 지루해 죽는 줄 알았네요. 영화관 가서 봤으면 최초의 보다가 뛰쳐나온 영화가 될뻔했음 ㅎ,2
35,죽은 사람의 지식을 습득하기 위해서 뇌를 먹었다는 설이 있습니다.,2
36,배우가 좋으면 뭐하나? 내용이 완전 쓰레긴데…. ㅉㅉ,2
37,씨잼 비와이 개국이네,0
38,  정말로 진심으로 응원합니다…!!!,0
39,  정말로 진심으로 응원합니다…!!!,1
