,sentence,label
0,삼성이 제정신이 아니구나! 최재원을 버리다니,3
1,어제 전주 삼성 문화회관에서 콘서트 봤지요.,1
2,항상 고마워요?,0
3,클래스는 영원하다….,1
4,클래스는 영원하다….,0
5,"그게. 선생님이랑 같이 있으면 유독… 그, 그런 게 있습니다.",3
6,일본다움이 물씬 풍기는 애니메이션 정말이지 이딴 내용의 애니를 만드는 나라는 일본뿐일 듯... IP 티브이에서 무료로 있길래 아이들 틀어줬는데 마지막엔 정말 욕이 절로 나게 만들더군요…….,2
7,어. 잠깐 쉰다는 게 깜빡 잠 들었나 봐.,3
8,왜 새해부터 기분 잡치게 만드냐 박근혜와,2
9,TV에서 자주 뵙는데 멋지십니다,1
10,이원석이면 무난한 핫코너수비에 뻥뻥 때리지는 못해도 한 시즌 15~20개 정도는 넘겨줄 수 있는 장타력 갖춘 선수지~~~4위 밑에 팀들은 당장 가도 주전임….,0
11,"이게 뭐야? 할머니, 이거 뭐야? 할머니가 쓴 거야?",3
12,아무리 봐도 백 쌤 만큼 손쉽게 맛있게 빠르게 만드는 요리사는 없는 것 같아요,1
13,이게 다~ 박근혜 때문이다. 박근혜는 무엇을 했나,2
14, 끄려면 왜 대통령 하냐???,2
15,들어가서 커피 한 잔 달라고 하는 건 좀 유치하죠?,3
16,일부러 불러서 와준 건데 미안. 귀만큼은 솔직한 녀석이니까 네 실력을 알면 인정할 수밖에 없을 거로 생각했는데….,3
17,항상 고마워요?,1
18,어제 전주 삼성 문화회관에서 콘서트 봤지요.,0
19,슈틸리케는 짜장리거를 너무 과대평가하는 게 문제,2
20,개 접 년 이네 돼지 같은 년,2
21,TV에서 자주 뵙는데 멋지십니다,0
22,가격이나 뭐 배송이나 이유식의 질 등 다양한 시각에서 괜찮은지 이야기해 주시면 감사하겠습니다:D,1
23,그 조그만 옷이 나한테 들어가겠냐?,2
24,쪽 발아. 쪽발아.,2
25,가격이나 뭐 배송이나 이유식의 질 등 다양한 시각에서 괜찮은지 이야기해 주시면 감사하겠습니다:D,0
26,이원석이면 무난한 핫코너수비에 뻥뻥 때리지는 못해도 한 시즌 15~20개 정도는 넘겨줄 수 있는 장타력 갖춘 선수지~~~4위 밑에 팀들은 당장 가도 주전임….,1
27,그런 게 불안한 거 아니니까 들어가 있어. 늦을지 모르니까 기다리지 말고 먼저 자.,3
28,백 선생님 홧팅….,0
29,원래 두 사람 연애하고 있었던 거 아냐?,3
30,아무리 봐도 백 쌤 만큼 손쉽게 맛있게 빠르게 만드는 요리사는 없는 것 같아요,0
31, 정말 대단합니다…….,1
32,생산직 2교대를 없애라,2
33,여기부터 가자.,0
34," 경상북도 대구 시민들이 돈 걷어서 낼 거에요,",3
35,뭐 패듯이 패 버려야 한다.,2
36, 정말 대단합니다…….,0
37,예. 좀 달래 주세요.,3
38,백 선생님 홧팅….,1
39,여기부터 가자.,1
