,sentence,label
0,28살이 재벌이 세가 귀티 나게 안 생기고 농촌 사는 애 같이 생긴 게 부모 믿고 갑질은 염병하네,2
1, 연아 선수의 덕이에요!,0
2,항상 더 쉽고 맛있는 레시피를 연구하시는 모습이 멋있어요~,1
3,아하하.,3
4,촛불이.. 별빛보다 아름답네….,1
5,예. 저 오늘부터 이 집에서 일하기로 했는데요.,2
6,백종원 선생님의 레시피를 한군데 보기 쉽게 모아둔 이 카페가 참 마음에 들어요!!!,1
7,나름대로 감동과 교훈이 있는…….,0
8,옴아 보고 싶었어…. ㅋㅋㅋ,1
9,  이게 맞는 건가요…?,3
10,솔직히 몰랐는데 좋은 정보네요,0
11,가만히나 있어 ?,2
12,일본이 한국의 국정교과서를 근거로…. 제주 영유권 주장하면?,2
13,애타게 찾다가 못 잦아서 단념한 데 내릴 때 저 멀리서 일행분이랑 계셨어요!,3
14,솔직히 몰랐는데 좋은 정보네요,1
15,남자 반바지 입고 가면 안 되나요?,3
16,지루하고 재미 없고 어이없는 쓰레기. 회심이 불 주먹 한 방으로 유령인지 괴물인지 떡실신 ㅋ 감독이 나름 이름있는 작품들 연출한 감독이던데 아무리 초창기 작품이라지만 이런 쓰레기 배출하고도 계속 감독한 거보니 영화계 빽이 상당한 듯 ㅋ,2
17,옴아 보고 싶었어…. ㅋㅋㅋ,0
18,교육부에도 쓰레기가 있구나,2
19,그냥 걸어가자!!!,3
20,보통 이상적 인물이어야지 여운이 안 가신다,0
21,백종원 선생님의 레시피를 한군데 보기 쉽게 모아둔 이 카페가 참 마음에 들어요!!!,0
22,뉴스에 나오는 미국 블랙프라이데이에서 국내 대기업 TV가 할인율이 최대 70~80%라며 불티나게 팔리더라….,3
23,집회에 참석하는 모두 나라의 미래이자 보물들,0
24,시간 아까워….,2
25,촛불이.. 별빛보다 아름답네….,0
26, 연아 선수의 덕이에요!,1
27,항상 더 쉽고 맛있는 레시피를 연구하시는 모습이 멋있어요~,0
28,응답하라 1988 나온 배우들 다 무명에서 순식간에 스타덤에 오른 거 사실인데 라미란은 최고.,1
29,엇...! 쥬토피아에 나무늘보!!,3
30,집회에 참석하는 모두 나라의 미래이자 보물들,1
31,나름대로 감동과 교훈이 있는…….,1
32,불법 정부 철회해야.,2
33,응답하라 1988 나온 배우들 다 무명에서 순식간에 스타덤에 오른 거 사실인데 라미란은 최고.,0
34,이상한 교수님일세….,3
35,"그야, 너무나 갑작스러우니까!",3
36,야 잣죽이네. 이거 우리 형이 되게 좋아하는 건데. ,3
37,사람은 왜 죽인 거냐,2
38,보통 이상적 인물이어야지 여운이 안 가신다,1
39,아…. 아침에 그거? 그러게.. 그 옷 그거 버려버리라니까…. 괜히 봐서 기분만 나쁘잖아. 뭐 좋은 기억이라고….,2
