,sentence,label
0,어…. 한 이년?,1
1,현재 나의 신분은 말년 휴가 나온 구는 임할게 없어서. 크크크,0
2,이런 건 보는 거 아니야 ?^,2
3,맥주 대기 중 크크크,1
4,우리 애인 감동의 눈물….,0
5, 오늘 교복 입고 혼자 춤춘 거 진짜 멋있었어요.,0
6,어…. 한 이년?,0
7,응응， 바로 그거야.,3
8,우리 애인 감동의 눈물….,1
9, 감사합니다.,1
10,전두환 광주에 두 번 내려가고선 안 갔다 오리발 헬기 총탄 흔적 전두환 감옥 가야겠네,2
11,이건 너무 많은데…?,0
12,대중화 어버이의 은혜입니다,0
13,맥주 대기 중 크크크,0
14,진짜? 역시 너희 아저씨는 참 배려심이 깊어….,2
15,정말? 고마워.,3
16,임들 멍청이 인 것 같네요. 노답,2
17,대결 같은 소리 하고 있네! 누가 그런 거 한댔어?! 난 반대-…?!,1
18,대결 같은 소리 하고 있네! 누가 그런 거 한댔어?! 난 반대-…?!,0
19,대중화 어버이의 은혜입니다,1
20,이거 나 되게 보고 싶었던 공연인데. 너 안 어울리게 뮤지컬도 봐?,3
21,여기서 삼성 욕 하는 애들 갤노트7 본 적도 없을 거다 ㅋㅋ,2
22,모리뉴는 알바생인 줄 알았는데 정규직인 게 놀랍네요~,3
23,이건 너무 많은데…?,1
24, 감사합니다.,0
25,혹성탈출 자이언트 몽키 국내판이냐? 기생충 같은 영화로군,2
26,나쁜 사람들! 천벌.,2
27,가장 싫어하는 부류의 한국 영화. 극장에서 봤는데 기억나는 거라곤 하나도 없음.,2
28,뭐 이런 개 고추 같은 영화가 다 있어.,2
29,바래다주셔서 감사합니다! 또 놀러 올게요!,3
30,이은미 씨 애국가 울컥하네요,0
31,"야~, 나간다면서 왜 방으로 가냐? 갈 데 가더라도 빚은 갚고 가!! ",3
32,이은미 씨 애국가 울컥하네요,1
33, 오늘 교복 입고 혼자 춤춘 거 진짜 멋있었어요.,1
34,"야야, 잠깐 기다려. 왜 그런 결론이 나온 건지는 모르겠지만, 그 애가 널 좋아한다는 건 둔한 나도 알아.",3
35,아니 좀 당황해서…,3
36,에혀.. 우리나라 행정 수준은 정말.. 짜증이 남,2
37,현재 나의 신분은 말년 휴가 나온 구는 임할게 없어서. 크크크,1
38,뭔 이런 새가 다 있노?,3
39,도대체 리스트 갔다가 구속하는 나라가 더구나 다퉈볼 여지가 있고 도주의 우려도 없는데 구속? ㅋㅋㅋㅋ,3
