,sentence,label
0,블랙핑크가 들 축하해~~~!!,0
1,혹시 짜고 치는 고스톱?,3
2,왜 마이너스 10점은 없는 거냐?,2
3,블랙핑크가 들 축하해~~~!!,1
4,원래 별 3개 주려 했지만 무분별하게 10점 준 놈들 때문에 1점,2
5,왜 알게 된 시점에서 이야기하지 않을 거야.,2
6,야~이거 정말 맛있겠다.,3
7,저.... 임신이래용….^^,1
8,좀 전에 일입니다.,3
9,포켓몬스터 영화화된다 해서 왔는데 참 재밌네요 조커도 나오고,1
10,사기는 팀플레이에요. 아저씨가 잘해야 우리도 사는 거라고. 알았어요?,2
11,생각해보니까 그런 얘긴 한 번도 한 적이 없더라고. 갑자기 궁금해서. ,3
12,저.... 임신이래용….^^,0
13,자연을 파괴하는 건 언제나 인간들….,2
14,이따 저녁에 잊지 마?,0
15,대기업의 충실한 개 노릇 대단하다 썩어빠진 인간,3
16,으아… 네.,3
17,연봉 수준이 진짜 천문학적이던,3
18,포켓몬스터 영화화된다 해서 왔는데 참 재밌네요 조커도 나오고,0
19,  정말로 진심으로 응원합니다…!!!,0
20,할머니 뭐 좋은 일 있어?,1
21,형님 얼굴도 멋있으시고 행동도 멋있으십니다,0
22,그러니까. 돌 같은 걸 씹어서 이가 부러진 경우가 아니면. 실상 보상을 받을 수 없다... 그런 사례를 본 것 같아요.,2
23,할머니 뭐 좋은 일 있어?,0
24,여보~ 계약 다시 해준대!,3
25,형님 얼굴도 멋있으시고 행동도 멋있으십니다,1
26,모든 게 다  감사합니다,1
27,모든 게 다  감사합니다,0
28,하라는 노래는 안 하고 다 연기만 하고 있던데 ㅋㅋㅋ,2
29,보석밀수범이 알고 보니 마약 밀수범이었다는 것뿐이다. 어차피 밀수에 동참한 건 마찬가지야 피해자인 척 감성팔이 하는 영화 내용이 내 속을 뒤 틀리게 한다. 법을 지키지 않은 국민은 보호받을 자격도 없다. 성인이면 모든 일에 책임을 져야지,2
30,"핵무기만 아니었으면 미국이 진작 손 봐줬을 나라…. 짱깨, 북조선",2
31,저렇게 고생하시는데,0
32,있어. 콜라 좋아하니?,1
33,와 오늘이 9일짼데 집에 잇는 간식 다 안 먹고 방부유물 급식이 거 빼곤 안 먹은 거 같다,3
34,  정말로 진심으로 응원합니다…!!!,1
35,저렇게 고생하시는데,1
36,이따 저녁에 잊지 마?,1
37,? 용암의 4는 2년 만에 보는 숫자 하하,3
38,일어나!,2
39,있어. 콜라 좋아하니?,0
