,sentence,label
0,"어, 동물원. 텔레비전에서 봤는데 거기 되게 신기한 애들도 많더라.",0
1,노래가 좋아,0
2,고생하셨고 그동안의 노고에 감사드립니다,1
3,너는 어떡할래?,1
4,정말 쉽게 알려주셔서 감사해요,1
5,이게 팩트라면 애플 휴대폰 사야겠다,3
6,진짜 개 꿀로 만든 잼……. 꼭 봐야 됨,1
7,어머! 괜찮니?,3
8,좌파 추종자들 미국이 경찰국가 자처할 때는 왜 미국이 경찰국가냐고 제국주의라고 ?^^,2
9,회장님 당장 김성근 잘라주세요,2
10,너는 어떡할래?,0
11,단물 다 빠졌다고 떠들어대도 나가보면 다들 하더라,2
12,"아니 세월호, 대구 지하철 보고도 뭘 배운 겁니까?",3
13,어제 진짜 인생 경기 도공의 장래가 밝다,0
14,댓글부대 알바비에 내 담뱃값 들어간 건가?,2
15,세상에서 가장 멋있다.,0
16,이 새끼도 끌어내려야지,2
17,"……그럼, 네 방식에는 무슨 의미가 있는데?",1
18,"……그럼, 네 방식에는 무슨 의미가 있는데?",0
19,전화 안 받는데 내가 한다고 받으면 통신 조작이지!! ,2
20,진짜 개 꿀로 만든 잼……. 꼭 봐야 됨,0
21,방금 누구한테 선생이랑 같이 한번 보자고….,3
22,나라가 안 도와주는데 가족이라도 처벌해야지 가만있나? 나 같아도 폭행하겠다.,2
23,긍정적인 삶의 방향도 잘 배우고 있습니다.,1
24,20명만 넘겨도 교섭단체인데 뭔 실패??,3
25, 칼은 든 미치광이 도둑이 우리를 죽이려고 위협하는데 가만히 당하고만 있을 수도 없지 않냐.,2
26,어제 진짜 인생 경기 도공의 장래가 밝다,1
27, 지역별 참가자 다 합하면 1억 명이라더라 크크크,3
28,고생하셨고 그동안의 노고에 감사드립니다,0
29,약 먹고 연기하는 줄~~너무너무 잘한다.,3
30,하…. 이력서에 자격증이나 하나 더 쓰려고 시작했다 완전히 스트레스받아요. 나 아무래도 운전 체질이 아닌 듯.,3
31,정말 쉽게 알려주셔서 감사해요,0
32,노래가 좋아,1
33,긍정적인 삶의 방향도 잘 배우고 있습니다.,0
34,제가 상근이라서 훈련소만 갔다 왔는데…. 좋아했던 여자애한테 남친이 생겼다는 소식이…….,3
35,세상에서 가장 멋있다.,1
36,"그냥 삼류 코믹영화 외노자나 이주여성들의 고통을 직간접적으로 보여주는 영화는 많은데 그 반대인 영화는 하나도 없네. ㅡ. ㅡ 내가 그런 영화만 본 건가,",2
37,돈 받은 교육감,2
38,"어, 동물원. 텔레비전에서 봤는데 거기 되게 신기한 애들도 많더라.",1
39,마동석이 아깝다는 생각이 들다니,3
