,sentence,label
0,저 풀들이 뭐라고 몇억 원이냐??,3
1,못 나가요.,3
2,안녕하세요!,0
3,여름에도 곤란하게 하고 한 번 더 가나 보네 거짓말하는 기상청,2
4,생각보다 조합이 상상 안감 하하 그렇지만 축하합니다,0
5,애를 얼마나 굴렸으면….,3
6,정부는 세계적 망신이지만 국민들의 대응은 자랑스럽다.,0
7,진짜 TV 전기세가 아까웠다!! 물어내라!,2
8, 굉장히 유명한 트레이너 겸 모델이십니다.,1
9,미안해요. 기다리게 해서. 그냥 학교 친군데 작년에 호주로 언어 연수 갔었거든요. 거의 일 년 만에 처음 보는 거라….,3
10, 푸틴 손 내밀고있으니까 존 내뛰어와서 좋다고 잡네,3
11,안녕하세요!,1
12,대학 졸업 전 회사 3~4 군부대에서 스카우트해갑니다.,0
13,대학 졸업 전 회사 3~4 군부대에서 스카우트해갑니다.,1
14,김동현 선수 아주 존경해~^^*,0
15,또 북한이 뭐 날려서 땅 울리는 거 아인가 몰라. ㅡ. ㅡ,2
16,ㅋㅋㅋ……. 걸레기노트7 이젠 취급 주의 화기로 변했구나…….,3
17,선발진은 거의 두산 맞먹네.,3
18,당신의  그 선택들은….  항상 옳았을 거에요..,1
19,이 영화를 영화관에서 돈 주고 봤다면 욕하면서 나왔을 거다!!! ㅋ근데 공짜로 봐서 나름 괜찮다는 평을 주고 싶다 영화 보는 거 좋아하는 사람은 무료로 보세요 무료로!☆ㅋ,2
20,"아~ 응. 뭐, 어~. 그건, 응, 뭐…",3
21,나 일본 영화 팬인데 미안하다 ? 옸다,2
22,가스 나올 때까진 아무것도 먹으면 안 돼요. 알죠?,2
23,김동현 선수 아주 존경해~^^*,1
24,생각보다 조합이 상상 안감 하하 그렇지만 축하합니다,1
25,요리에 전혀 관심이 없는 남편을 주방으로 보내게 되는 큰 영향력이 있으신 분입니다.,0
26,솔직히 현역 포함해서 몇몇은 약하고 있던 것 아닌가 의심스러워요.,2
27,분명히 신문을 봤는데 화장실 갔다 나오면 신문이 없고요!,3
28,야... 잘됐네. 그 남자 땡잡았다. ,0
29,나 어떻게 찾았냐?,2
30,요리에 전혀 관심이 없는 남편을 주방으로 보내게 되는 큰 영향력이 있으신 분입니다.,1
31,"으응, 그 사람이 네 애인이 사다린데?",2
32,축하드립니다. ㅋㅋ,1
33, 그리고 사전제작은 공중파 태양의 후예와 시청률 안 나온 달의 연인도 로맨스물 사전제작인데 다 결말이 파격적이었다.,3
34,정부는 세계적 망신이지만 국민들의 대응은 자랑스럽다.,1
35,얘는 인생 자체가 거짓이여,2
36,야... 잘됐네. 그 남자 땡잡았다. ,1
37,당신의  그 선택들은….  항상 옳았을 거에요..,0
38, 굉장히 유명한 트레이너 겸 모델이십니다.,0
39,축하드립니다. ㅋㅋ,0
