,sentence,label
0,혐오스러운 것들 나오는 말도 안 되는 영화,2
1,트랜스포터 팀이 만들었다는 건 완전 ?. 제대로 된 액션도 없고 내용 전개 또한 너무 진부하고 지루하다. 제일 짜증 났던 건 남자 주인공과 여자주인공에 비주얼과 카리스마 없는 캐릭터에 더하여 어이없고 어설픈 정의감은 내 손목이 오그라들 정도….,2
2,이런 유의 영화에 정말 미치도록 열광하는 나인데 이 영화는 정말 아니다 ?,2
3,개털을 왜 나한테 물어요? 몰라요.,3
4, 배우고 갑니다….,0
5,이야…. 진짜 다른 방면에서 엄청난 색히... ㄷㄷㄷㄷ,3
6,너는 하나도 안 변했다.,3
7,나도 비슷해. 일은 잘 돼 가고?,3
8,"이제 안 간다니까!! 나도 미치겠단 말이야! 살인 저지른 애가 진짠지, 부들부들 떨면서 잘못했다고 비는 애가 진짠지.. 안 그래도 걔 때문에 나, 아주 미치겠다고! 용서? 그게 그렇게 쉽나? 쳇, 웃겨 진짜, 웃겨. ",2
9,앞에,2
10,존경하는 손실 님….,1
11,그거 뭐... 뽀뽀 한 번 한 거 가지고 죽을 거까지….,3
12,최순실아 감방 가자 게임 재밌음.,1
13,야 시대에 맞는 글을쓰야지 이런걸 드라마라고 돈 받고 쓰나 황금시간대에 이러니 수신료를 공짜지드라마 접어라 작가야 펜대를 놓아라,2
14,호구든 거품이든 뒷돈이든 난 모르겠고 영입 참 잘했다 크크크ㅋㅋㅋㅋㅋㅋㅋ,0
15,온갖 명예와 권력을 쥐었었지만 결국은 역사 왜 부역자로 길이 남게 됐네! ㅆㄹㄱ,2
16,와 대박 지디 화이팅^^,0
17,저는 연아 선수가 참 좋습니다.,0
18,"왜 시간 보내는 걸 전제로 하시냐고요……. 뭐, 선배님께서 알아서 하실 문제지만요……",1
19,됐거든?! 해결이 됐어!!! 남남끼리 상관하지 말자고.,3
20,존경하는 손실 님….,0
21,팬택을 죽였으니 이젠 엘지를 죽여볼까?,2
22,최순실아 감방 가자 게임 재밌음.,0
23,"왜 시간 보내는 걸 전제로 하시냐고요……. 뭐, 선배님께서 알아서 하실 문제지만요……",0
24,LG랑 같이 와카에서 뛰었던 KIA는 올해 대단했지,3
25,섹시하지도 귀엽지도 않은데 뭘 어쩌라는 건지…. ㅡㅡ;;,2
26,형~! 최고~!~!,0
27,호구든 거품이든 뒷돈이든 난 모르겠고 영입 참 잘했다 크크크ㅋㅋㅋㅋㅋㅋㅋ,1
28,포켓몬스터 영화화된다 해서 왔는데 참 재밌네요 조커도 나오고,1
29,의문입니다.,3
30,성공 커플 ㅠㅠㅠ,1
31, 배우고 갑니다….,1
32,와 대박 지디 화이팅^^,1
33,심약한 정신력이 라드만 잘 버티네,3
34,차 타면 멀미할 거 같아. 나 그냥 여기서 잘게. 내일 보자.,3
35,형~! 최고~!~!,1
36,저는 연아 선수가 참 좋습니다.,1
37,성공 커플 ㅠㅠㅠ,0
38,포켓몬스터 영화화된다 해서 왔는데 참 재밌네요 조커도 나오고,0
39,여주 인공 때문에 답답해 죽을 뻔했다 멀쩡한 눈알은 어디에다 써먹는 거냐???,2
