,sentence,label
0,사이테스에 등재되겠네요. ㅋㅋㅋㅋ,3
1,아스널도 이런 식으로 구단 운영하면 못 버틸 듯.,3
2,좋은 연기 보여주세요. 응원합니다^^,1
3,"네, 요샌 그게 유행이에요.",1
4,여기 민자 고속이라며? ㅋㅋㅋ,3
5,근데 제가 살짝 삐치고 눈 흘기면 그걸 엄청나게 좋아해요,1
6,조언 감사합니다,0
7,100만 명인지 안 서봤는데 내가 볼 땐 그냥 헬 수 없이 수많은 사람이었어.,3
8,"글쎄……. 교사가 답을 맞혀 줄 수 있는 건 정기 시험뿐이다. 그러니, 최소한 계속 질문해 보자꾸나. 그만큼 너는 계속 생각을 거듭해 보도록.",1
9,"별 관심도 없지만, 정준영을 좋아하지 않음….",2
10,어떻게 그래? 나도 도와야지.,3
11,나 똥 싸고 물 안 내릴 것임,2
12,매부리코 한혜진 주모드라마 때 진심 절정여신 미모였었다,1
13,해준 경기력인 거 같아요….,1
14,끊임없이 실망스러운 증거가 나오는데 이런 사람을 박사모는 대체 왜 옹호하는 건지 답답하다,2
15,카피의 왕국 중국에 공장 세울 때 알아봤다. 누굴 탓함.,2
16,말도 안 되지 한 명이 9년 집권이라니,2
17,안녕……. 드디어 ?,1
18,아직 24시간도 안 됐잖아. 좀만 기다려보자. 너무 심란해서 잠깐 머리 식히러 나가셨을 수도 있지.,3
19, 지금 생각하면 유익한 프로그램이었던 듯,1
20,"글쎄……. 교사가 답을 맞혀 줄 수 있는 건 정기 시험뿐이다. 그러니, 최소한 계속 질문해 보자꾸나. 그만큼 너는 계속 생각을 거듭해 보도록.",0
21,역시 똑똑해….,3
22,좋은 연기 보여주세요. 응원합니다^^,0
23,아무리 이병규가 못하더라도 이병규는 나의 영원한 우상입니다….,1
24,매부리코 한혜진 주모드라마 때 진심 절정여신 미모였었다,0
25,나쁜 대통령 이전에 나쁘냐고 모자란 인간!!!,2
26,그래도 오랜만에 외식인데.,3
27,아무리 이병규가 못하더라도 이병규는 나의 영원한 우상입니다….,0
28,벨 페퍼 처트니와 두 골이라 먹물 크루 통을 곁들인 훈제오리,2
29,안녕……. 드디어 ?,0
30, 지금 생각하면 유익한 프로그램이었던 듯,0
31,결국엔 벤츠가 이겼군,3
32,근데 제가 살짝 삐치고 눈 흘기면 그걸 엄청나게 좋아해요,0
33,그래도 너 같은 걸 귀엽게 봐주려고 했던 내가……. 우스웠냐?,2
34,응? 어 뭐가 들어가서 비벼서 그래. 괜찮아. ,2
35,조언 감사합니다,1
36,운치는 꼭 제사상 같구먼.,2
37,"네, 요샌 그게 유행이에요.",0
38,해준 경기력인 거 같아요….,0
39,종일 앉아서 공부하는데 넉 달 만에 8kg 뺏네요,3
