,sentence,label
0,어. 내가 그냥 냄비 같은 거 갖고 와서 두드리면 안 되냐니까 안 된대….,3
1,실력으로만 최고가 아닌 인간적인 소탈함과 대범함이 그녀가 왜 최고여야 되는지를 인증해 주셨네요~,1
2,기다려? 쳐 맞고 싶냐. ㅡㅡ,2
3,아니! 연인은 아니고… 아무튼 난 아니래.,3
4,조원우는 책임 안 지나?,2
5,이렇게 웃을 수 있는 하루를 시작하세요^^,1
6, 아직 늦지 않은 거죠?,3
7,검색해보니까 유리로 된 건 안된다 하는 거 같던데 진짜 안되나요?,3
8,이런 게 할리우드 작품이라니,2
9,지금까지 손흥민 경기 보면 암 걸리는 기분이었는데 엊그제는 진짜 아주 잘했다.,1
10,장모가 그렇게 살 빼라 해도 맨날 먹을 거만 찾으면서 뭐가 충격…. ㅡㅡ,2
11, 감사합니다~^.~,0
12,유시진 대위 또 이걸 해냅니다~^^,1
13,와 아주 예쁨 보소 덜덜,0
14,성우가 노래 너무 못하고 ? 애들도 그다지 ?,2
15,그게…. 사업상 아버님이랑 사소한 의견충돌이 생겨서…. 괜찮으시면 오늘 밤만 어떻게 신셀 좀 졌으면 하는데….,3
16,아니， 그런 게 아니라.,0
17,너무 징그러워... 빨리 극장을 나가고 싶어서 중간에 그냥 나옴,2
18,뭐 시발 뭐 이런 게 참…. 욕도 아깝다…. 아오 시발,2
19,실력으로만 최고가 아닌 인간적인 소탈함과 대범함이 그녀가 왜 최고여야 되는지를 인증해 주셨네요~,0
20,물 넣고 볶는 것도 배우고 감사합니다,1
21,생뚱맞지만 그냥 감사하다고 말씀드리고 싶었어요~,1
22,멋지고…. 앙…. 차승원~~~♡♡♡♡♡♡♡,0
23,생뚱맞지만 그냥 감사하다고 말씀드리고 싶었어요~,0
24,아니， 그런 게 아니라.,1
25,도대체 뭔 일인데?!,2
26,너 방금 나한테 오빠라고 그런 거 아냐?,3
27,인천 비 개 많이 옴 ㅋㅋ,3
28,부자들에게 중요한 건 규모가 아니라 순이익이라는 건가….,3
29,이렇게 웃을 수 있는 하루를 시작하세요^^,0
30,와 아주 예쁨 보소 덜덜,1
31,온도는 내가 맞춰 놨으니까 내일 오전에 한 번만 먹이 주면 돼요.,2
32,지금까지 손흥민 경기 보면 암 걸리는 기분이었는데 엊그제는 진짜 아주 잘했다.,0
33,멋지고…. 앙…. 차승원~~~♡♡♡♡♡♡♡,1
34,무능하고 판단력 없는 당신이 대통령직을 욕심냈던 것 자체가 나라를 위한 마음이 아니었던 거야,2
35,유시진 대위 또 이걸 해냅니다~^^,0
36,아르헨이 아예 브라질을 막질 못하더니만 네이마르 코치뉴 ?,3
37, 감사합니다~^.~,1
38,그래… 자. 이거 받아라.,3
39,물 넣고 볶는 것도 배우고 감사합니다,0
