,sentence,label
0,그냥 이거다 싶으면 그냥 내 것으로 만들잖아. 넌 어떻게 그게 안 되냐?,1
1,"어, 동물원. 텔레비전에서 봤는데 거기 되게 신기한 애들도 많더라.",0
2,?!,0
3,더 뮤지컬 제작사 필름 북은 체불임금을 해결해주세요,2
4,남부 지금 시간…. 맑음... 어제 뉴스인가?,2
5,그냥 이거다 싶으면 그냥 내 것으로 만들잖아. 넌 어떻게 그게 안 되냐?,0
6,억양이나 말투 같은 거 조금이라도 잘못했다간 소갈머리 없다는 말 듣기 딱 좋음…….,2
7,"응, 뭐 해?",3
8,JTBC 같은 언론이 있기에 저러는 거다.,1
9,딱히 출처는 없어.,3
10,200만 명이 모이는 곳에 트랙터로 광화문 간다고???**???????**,3
11,안철수의 정책이 다시 한번 비상하다는 것을 느낀다.,3
12,JTBC 같은 언론이 있기에 저러는 거다.,0
13,김현수 선수 계속 활약 이어가 주세요!!^^/~/,0
14,다음 주 토요일에 가야지 크크크,1
15,"어, 동물원. 텔레비전에서 봤는데 거기 되게 신기한 애들도 많더라.",1
16,갈 곳 없는 사람들 거둬 줘 봐야 저런 짓 하는 사람 양성 하는 게 되나?,3
17,하.. 미치겠다 정말.,3
18,통치 아는 그냥 보는 족족 사살해도 되나요?,2
19,"각자 21살, 20살 생일이네요,!",1
20,크크크 애플 매출은 무슨 지붕을 뚫고 우주까지 뚫어야 하냐,3
21,여러분 약이 이렇게 무서운 겁니다. ㅋㅋㅋ,3
22,이게…. 조심해서 될 일은 아니고요,2
23, 그게 진짜 코미디다.,0
24,4월에 처음 출근한 인턴인데 5월 4일 샌드위치데이에 회사 쉰다고 하더라고요. ㅎㅎ,1
25, 그게 진짜 코미디다.,1
26,4월에 처음 출근한 인턴인데 5월 4일 샌드위치데이에 회사 쉰다고 하더라고요. ㅎㅎ,0
27,올 거면 좀 전체적으로 왔으면... 위에만 오면 남쪽은 또 전처럼 빌어먹을 습도가 미쳐 날뛰겠네요;,2
28,저 돼지 얼굴상 아 재수 없어,2
29,고민하지 마시고 그냥 보지 마세요…. 시간 아깝습니다.,2
30,나에게 신이 주신 최고의 선물이라고 생각할게.,0
31,나에게 신이 주신 최고의 선물이라고 생각할게.,1
32,다음 주 토요일에 가야지 크크크,0
33,기껏 만든 게 쓸모없어지니까.,2
34,김현수 선수 계속 활약 이어가 주세요!!^^/~/,1
35,?!,1
36,"각자 21살, 20살 생일이네요,!",0
37,그러려고 했는데 감찰반 애들 의외로 쉽게 걸리네. 서랍에 있던 현금만 압수되는 거로 해서 잘 마무리됐다.,2
38,그럼. 확~ 결혼해 버려. 결혼해서 같이 신혼여행 가면 되지!!,3
39,됐다니까요. 아무것도 안 하셔도 돼요. 사실 선생님도 그걸 원하시잖아요.,3
