,sentence,label
0,??항상 응원할게요??,0
1,이건 티브이부터 극장까지 엉망. 뒤집어 판에서 하도 질질 끌기에 뭔 대단한 것을 만드나 했는데 기대 이하. 블러드문 시리즈를 재밌게 봐서 참고 봤지만 좋은 걸 망쳤음. 블러드는 2000년 작 영화 더 라스트 뱀파이어랑 티비판 애니 블러드 플러스만 보면 됩니다. 이상.,2
2,유부녀 축하합니다 ^^,0
3,이건 대통령이 아니라 도둑년이구먼.,2
4,허허 대한민국이 미쳐 돌아가는구먼,2
5,오빠 아까 해피투게더 잘 봤어요. 크크,0
6,은성이가 하나로 변신하면서 너무 유치해졌어요! 갑자기 도형은 찌질해지고 윤찬운 더 오글거리고 하나는 휴…. 다시 극적 긴장감이 생겼으면 좋겠네요,2
7,"아, 그러지 말고요!",3
8,일본도 상위선수 평균연봉이 20~30억 수준인데 게거품 이네,2
9,엔도 기부했는데 하하 역시 친하게 지내는 그룹끼리♡ 방탄분들 마음씨 너무 착하세요!,1
10,생각해보니 유재석 정형돈 같은 기획사네 ㅋㅋ,3
11,난 저 바 너클이 불에 탔다는 줄….,3
12,오빠 아까 해피투게더 잘 봤어요. 크크,1
13,저기…. 나 부탁 하나만 들어줄 수 있어요?,0
14,역시 천상 골키퍼 신난다!,1
15,저는요…. 이렇게 안 배우고 자랐습니다,2
16,역시 천상 골키퍼 신난다!,0
17,제 경험상. 이혼 관련 소송은 다른 사건들과 접근법이 다릅니다. 이혼이란 결론은 같아도 어떻게 그 결과를 도출하느냐가 중요하죠. ,3
18,강호동 배신 소름,3
19, 무슨 해킹을 당한 걸까요…. ㅠㅠㅠㅠㅠㅠㅠ,3
20,큰일이 났어요….,3
21,엔도 기부했는데 하하 역시 친하게 지내는 그룹끼리♡ 방탄분들 마음씨 너무 착하세요!,0
22,아녔어! 작가님!! 맞아요!!!,0
23,나온 김에 뭐 먹고 들어갈까?,1
24,아녔어! 작가님!! 맞아요!!!,1
25,이거 그 기자 고소 못 하나? ㅡㅡ,2
26, 김은숙 작가 때문에 도깨비를 봤는데 정말 공유 멋 내지 않으면서도 슬픔과 기쁨을 표현하더라.,0
27,나온 김에 뭐 먹고 들어갈까?,0
28,나 이 사진 아주 좋아요.,0
29,요새 왜 자꾸 나한테 수갑을 채워?,2
30,나 이 사진 아주 좋아요.,1
31,유부녀 축하합니다 ^^,1
32,"휴…. 김원희 노력한 건 알겠지만, 점수는 도저히 더 줄 수가 없다.",2
33,와 다른 팀들이 황재균이 안 될 때 라면서 간 볼 때 황재균에 배팅할 돈이 없는 삼성이 먼저 날름 채가네 ㅋㅋㅋ,3
34,제주도 영상 20도임 미쳤음 ㄷ….,3
35, 김은숙 작가 때문에 도깨비를 봤는데 정말 공유 멋 내지 않으면서도 슬픔과 기쁨을 표현하더라.,1
36,저기…. 나 부탁 하나만 들어줄 수 있어요?,1
37, 가격은 3천 얼마였대!,3
38,??항상 응원할게요??,1
39,새누리당은 믿을 수 없다,2
