,sentence,label
0,"김현아는 나가는데, 신보라는 뭣 때문에 버티는 거요?",3
1,아기들 다행이다 ㅠㅠ,0
2,기각한 판사 이름 밝혀라,2
3,그냥 걸어가자!!!,3
4,키워 누의 연기 변신은 괜찮았으나 도대체 이게 영환지….,2
5,아기들 다행이다 ㅠㅠ,1
6,네. 들어가서 만들도록 합시다!,3
7,솔직히 난 별로더라 시간 낭비 느낌,2
8,전라도 쪽 출신이라하던데….,2
9,당연히 우리 엄마 귀에 들어가니까 이러는 거죠!,3
10,무슨 이딴 영화가 다 있어,2
11,그 와중에 땅 사서 사옥을 지을 생각까지….,3
12,그동안 마음 상하게 해서 죄송합니다. 앞으로 는 제가 정말 잘할게요.,3
13,"귀엽고, 성격쿨한저의 이상형이랍니닷……. 쿵",0
14,국민들 피를 빨 안 먹은 년들,2
15,야영화 진짜…. 차라리액션으루 쭉 가지…. 뭐야이건-_-,2
16,"가…. 가만 안 있으면 뭐, 내가 겁먹고 못 때릴까 봐?",2
17,감사합니다~,0
18,진심 마음에서 존경심이 우러나온다….,0
19, 그래도 화이팅입니다,1
20,표정 보고 지린다 ?,2
21,감사합니다~,1
22, +_+ 제가 만약 KBS한국방송 앞에서 형님 보면 혀 형님~!!!,0
23,이미 나올 대로 나와서 괜찮습니다.,0
24,소길 보다 더 아래?,1
25,이미 나올 대로 나와서 괜찮습니다.,1
26,아름답게 좋은 일을 하면서 매일을 살아가는 모습을 가끔가끔 들으며 감사했습니다.,0
27,"청룽 영화에 먹칠이 될만한 망한 작품! 최첨단 기계사용을 하는데 뭔가 촌스럽고 ? 굳이 손으로 싸우는 게 이해 안 되고…. 시나리오 누가 썼는지…. 진짜 영화가 전체적으로 80년대에 멈춘 느낌. 청룽 액션은 여전히 멋있지만, 시대가 변한만큼…. 시나리오좀잘쓰길",2
28,진심 마음에서 존경심이 우러나온다….,1
29, +_+ 제가 만약 KBS한국방송 앞에서 형님 보면 혀 형님~!!!,1
30,물총과 후각 정말 재석 오라버니 대단하시다고 느꼈습니다,3
31, 그래도 화이팅입니다,0
32,배려는 무슨… 그냥 관심이 없는 거지.,3
33,정말이죠? 나한테 넘기는 겁니다?,3
34,소길 보다 더 아래?,0
35,"귀엽고, 성격쿨한저의 이상형이랍니닷……. 쿵",1
36,마지막에 펠라이니보고 흠칫 놀랬다.,3
37,정말 도움 많이 되었어요.,0
38,아름답게 좋은 일을 하면서 매일을 살아가는 모습을 가끔가끔 들으며 감사했습니다.,1
39,정말 도움 많이 되었어요.,1
