,sentence,label
0,신기하다~ 불의 재발견,3
1,저는 최대한 긍정적으로 생각하는 '넌 감동이야.' 구요,0
2,나이가 몇 살인데.. 대위역을. . 엄청날 때로 착각하네. . ㅎ ㅎ….,1
3, 오빠 태어나줘서 고마워요??,0
4,백 쌤과 소 여사님 아기들 함께 늘~,0
5,알 바흐고 있는데 어떤 아저씨가 공과금 내러 와서 지로하고 있는데 아이고 이쁘네,0
6,펜이 됐습니다!,1
7,놀고 있네.,3
8,어디가 탐사보도?,3
9, 오빠 태어나줘서 고마워요??,1
10,선생님…… 지금 좀 바빠서 자리를 비울 수가 없습니다만……. 그냥 여기서 말씀하시면 안 될까요?,2
11,"한동안 댓글 안 썼었는데…. 댓글이 너무해서 씁니다. 1점까진 아닌데 평점이 너무 높아 1점 드리고요.. 한 3, 4 점짜리 영화인 듯.. 좋은 가족영화라고 해서 개를 훔치는 완벽한 방법 같은 영화로 상상하고 봤는데 정말 뭐라 말이 안 나오네요..",2
12,역시 거미 찌질하게 질투 난다는 유 이보다는 백배낫다 ㅎㅎㅎ,0
13,"뭐, 조금은 말이지…….",3
14,역시 거미 찌질하게 질투 난다는 유 이보다는 백배낫다 ㅎㅎㅎ,1
15,광주 폭동을 보는 거 같네요,2
16,알 바흐고 있는데 어떤 아저씨가 공과금 내러 와서 지로하고 있는데 아이고 이쁘네,1
17,너.. 취했어?,2
18,"치매야 사기꾼이야???,???,?,",3
19,인생 똑바로 살아라. 자식에게 창피하지도 않니? ㅊㅊ 거짓말쟁이,2
20,...지진 없는 우리 대 한민국에 살아 고맙다…….,1
21,대단하다 진짜!!! 으으으으으으리!!!,0
22,...지진 없는 우리 대 한민국에 살아 고맙다…….,0
23,저 아이가 14살 이라는 게 더 믿기지 않는다,3
24,펜이 됐습니다!,0
25,새누리당 업적은 너무 부끄러워 얘기하기도 남사스럽다,2
26,백 쌤과 소 여사님 아기들 함께 늘~,1
27,응 안돼 바꿀 생각 없어 돌아가,2
28,예. 지금 들어오세요?,3
29,닭: 순실이가 없어서 하야해야 할지 모르겠어요 대신 국회에서 결정되면 알려주세요 !!!아 몰라,2
30,혹평하는 새끼들은 문재인 놈과 똑같이 빨갱이 종자로 보면 된다,2
31,대단하다 진짜!!! 으으으으으으리!!!,1
32, 데뷔한 지 얼마 되지도 않은 지코 찻값만 다 합해도 6억 원….,3
33,저는 최대한 긍정적으로 생각하는 '넌 감동이야.' 구요,1
34,나이가 몇 살인데.. 대위역을. . 엄청날 때로 착각하네. . ㅎ ㅎ….,0
35,키스신 꺅 넘나 설레는 것,1
36,헐? 잘도 속았네요.,3
37,키스신 꺅 넘나 설레는 것,0
38,"네? 아, 네. 불편하면 안 그러고요.",2
39,아직도 팔리는 게 신기하네! 정신줄없는 인간이 많네….,3
