,sentence,label
0,남자들도 저럴 땐 여자 죽빵 날려야 함 정당방위,2
1,그렇게 누가 거지같이 가난하라 ??? 돈 벌어 ~~그리고 서울서 집사 그것도 없으면 고생하는 거지 뭐….,2
2,아~ 하지 마 왜 이래~ ,2
3,최경희는 악의 화신으로서 즉시 사형을 집행해야 한다.,2
4, 근데 인사본부장도 여자. 크크크,3
5,잘됐다.,3
6,귀가따뜻핼. ㅎㅎ,1
7,역시 청룽이야 크크크,1
8,딘딘이 대활약♡,0
9,민규야 진짜 너무너무 진심으로 너의 탄생일을 축하 한다. ㅠㅠㅠ,0
10,늘 바쁘더니 오늘은 느긋하네. 방송 없어?,3
11, 끝까지 안 낳을 거다!!!,2
12,이이제이…. 트럼프가 생각했던 거보다 영리하네….,3
13,구치소 운동화 흐흐흐 그것도 아깝다. 맨발로 거리 곳곳을 끌고 다녀야 한다.,2
14,알어. 오빠가 주식에 투자한다고 네 곗돈까지 날려서 미안한데 오빠가 왜 목을 안 매는지 이유는 들어보라니까. ,2
15, 정말 생일 축하해요,1
16, 정말 생일 축하해요,0
17,민규야 진짜 너무너무 진심으로 너의 탄생일을 축하 한다. ㅠㅠㅠ,1
18,배역이 너무 사랑스러웠다.,0
19,잘 만들어진 영화다. 일본이니까 만들 수 있는 영화인 것 같다.,1
20,귀가따뜻핼. ㅎㅎ,0
21,난 모르는 사람하고 어디 안 가요. ,2
22,그녀가 자랑스럽습니다^^,0
23,정형외과는 우리나라에 없음??,3
24,구현이 김국진이 하나도 안 받음??? 의외네~~,3
25, 정말 그 아비에 그 딸이네~~~,3
26,역시 청룽이야 크크크,0
27,무기징역 사형 안 하면이 나라 국민 개돼지로 본다는 것임,2
28, 진짜 조원은 여러모로 참 생각 있는 배우인 거 같네….,0
29,수색영장은 정치 보복성이 아닌 이상 거의 게임 끝임.,3
30,순실이가 제일 두려워하는 건….. 전 재산 몰수... 빈털 된 순득 술신 자매가 순댓국집에서 손님한테 술병으로 처맞는 꼴을 봐야 할 텐데..,2
31,우리 인제 그만 자리 옮기죠.,3
32, 늘 응원합니다.,0
33,배역이 너무 사랑스러웠다.,1
34, 진짜 조원은 여러모로 참 생각 있는 배우인 거 같네….,1
35,잘 만들어진 영화다. 일본이니까 만들 수 있는 영화인 것 같다.,0
36, 늘 응원합니다.,1
37,딘딘이 대활약♡,1
38,결혼반지? 말하는 거야?,3
39,그녀가 자랑스럽습니다^^,1
