,sentence,label
0,교과서에 나오는 얘기 하지 말고. 할 말 없지? 퇴근해.,2
1,저 사람 때문에 피해 보는 다른 사람들은 짜증 나겠다,2
2,아줌마 여기 소주 한 병하고 닭똥집 하나요. ,3
3,벌써 9월 5일이라는 시간이 다가왔네요!,0
4,너무너무 행복합니다. ㅠㅠ,0
5,"고, 고백을 받는다.. 면….",3
6, 이쁘고 섹쉬하기까지 합니다.,1
7,그럼 담에 두시간 해.,2
8,묵묵히 자기의 소명과 사명을 다 하신 민주화의 성지 경찰관님들 존경합니다,0
9,너무너무 행복합니다. ㅠㅠ,1
10,백 주부님 쉽게 쉽게 요리를 풀어주셔서 너무너무 존경합니다,0
11,묵묵히 자기의 소명과 사명을 다 하신 민주화의 성지 경찰관님들 존경합니다,1
12,와 대박이다!!!,3
13,지구가 미쳐간다.,3
14,일기예보 잠시 쉬는 게 어떨지~~~,2
15,내가 잡았는데 왜 딴 놈 줘요?,3
16,참나... 여기가 무슨 탄광인가? 불 켠다고 산소가 닳게?,3
17,대단하다 이건…….,3
18,국정화는 폐기되어야 한다.,2
19,딴 손님들한테는 안주고 저한테만….,1
20,"진부한 코미디 영화, 수준 이하 영화, 보고나면 남는 게 없다",2
21,걸그룹 싫다!!!,2
22,도니 님 그동안 상을 당신이 있어서 재밌었네요….,1
23,배경이 고구려인데 왜 현대어를 쓰나요!!!,2
24,어째 연기 못하는 사람이 단 한 명도 없냐.,3
25,"형, 이거 해보니까 아주 간단하네. 이 길로 공사 나갈까? ",1
26,지랄? 너 일루와,2
27,"오바마 대통령, 보기 드문 참 멋쟁이 대통령이야!",1
28, 이쁘고 섹쉬하기까지 합니다.,0
29,대신 한밤도 본방송만 시청하고 예 밤 들으면서 제대로 힐링했어요!!,0
30,기술적으로도 아직도 해체해서 다시 완벽히 돌려놓는 게 어려운데 해체를 한다고?,3
31,대신 한밤도 본방송만 시청하고 예 밤 들으면서 제대로 힐링했어요!!,1
32,정말 세상은 넓고 또라이도 많고. 자기가 자기가 한다 진짜.,2
33,도니 님 그동안 상을 당신이 있어서 재밌었네요….,0
34,너무 고집부리면 미움받는다? 어차피 이 시점에서 어른들이 참견할 수 있는 일은 거의 없다면서. 너는 뭐 다를 것 같아?,3
35,백 주부님 쉽게 쉽게 요리를 풀어주셔서 너무너무 존경합니다,1
36,딴 손님들한테는 안주고 저한테만….,0
37,"형, 이거 해보니까 아주 간단하네. 이 길로 공사 나갈까? ",0
38,벌써 9월 5일이라는 시간이 다가왔네요!,1
39,"오바마 대통령, 보기 드문 참 멋쟁이 대통령이야!",0
