,sentence,label
0,방동민 선수 화이팅!,0
1,나 버리고 그 여자한테 가더니 잘 사귀어라 나쁜 놈아 웬만하면 그 여자가 똑같이 너 버리고 다른 남자한테 환승했음 좋겠다.,2
2,김세정은 솔로가 더 어울린다. 매력적인 감성 보컬 김세정~~,1
3, 방산 비리를 줄이자고?,2
4,"……미안하다, 오늘은 내가 다른 일이 있어서 참석하지 못할 것 같군.",3
5,퇴근까지 16분 남았다 ㅇㅅㅇ 으흐흐 공조 보러 가야지 너무 기대됨!! ㅋ,1
6,"왜요, 또 혈압 올라요?",0
7,"왜요, 또 혈압 올라요?",1
8, 빨리빨리 파악해서 바로 고쳐주니깐 이러니 고객들이 믿고 살수밖에….,0
9,쓰레기 교수 년들,2
10,답은 수육이다. :),0
11,KBO 산 배팅 기계의 위엄,1
12,나야 밤새워 일하느라 그런 거고.. 카드 줄 테니 옷이나 한 벌 사 입어.,3
13,방금 첫 번째 최고 댓글이 사라지는 신기한 광경을 보았다.,3
14,"약도 잘 먹고, 말도 잘 듣고, 참 착하다.",0
15, 빨리빨리 파악해서 바로 고쳐주니깐 이러니 고객들이 믿고 살수밖에….,1
16,1점도 아까운... 영화라고 말하는 게 부끄러운,2
17,솔직히 기분 좋다 하하,1
18,엄청난 숫자구나……. 근데 열정페이는 노예로 안친 건가??……? 그것까지 치면 나라 체면에 먹칠하겠지???,3
19,"약도 잘 먹고, 말도 잘 듣고, 참 착하다.",1
20,애플 맹신자는 사형이 답이다.,2
21,무슬림 극단주의는 암 덩어리 같은 존재,2
22,김세정은 솔로가 더 어울린다. 매력적인 감성 보컬 김세정~~,0
23,KBO 산 배팅 기계의 위엄,0
24,헐!!!!! 충격이다,3
25,태반 갈아서 만병통치약이라고 한국에 수출한다던데….,2
26,의사들은 원래 이렇게 건강보조제 많이 먹나?,3
27,와~ 뇌가 없구나!!!,2
28,답은 수육이다. :),1
29,차 타면 멀미할 거 같아. 나 그냥 여기서 잘게. 내일 보자.,3
30,늙어서 노망들었네….,2
31,우와…. 있는줄 몰랐다. ㅋㅋ,3
32,목소리 너무~~좋으시네요!!!,1
33,목소리 너무~~좋으시네요!!!,0
34,솔직히 기분 좋다 하하,0
35,방동민 선수 화이팅!,1
36,로마 관광객 참수하고???,3
37,"그렇지? 그럼, 그거다. 너 코트 중앙에 서 있기만 해. 뒤는 내가 어떻게든 할게",3
38,"오호라, 그럼 반대로 생각해보자. 넌 네가 관심 없는 애들이 너한테 접근하는 건 귀찮으면서 내가 널 귀찮아하는 건 모르겠나 보지?",2
39,퇴근까지 16분 남았다 ㅇㅅㅇ 으흐흐 공조 보러 가야지 너무 기대됨!! ㅋ,0
