,sentence,label
0,배우에 너무 의지한 영화 ? 이렇게 나오다니. ㅠㅠ,2
1,일부러 그랬죠?,0
2,"뭘. 할머니, 이리 누워보셔. 그동안 다리 아팠지 나 집에 없어서. 내가 매일 주물러드려야 하는데.",0
3,승관아~ 너에게 편지를 안 쓸 수가 없네.,0
4, 힘내요 직장 분들,1
5,승관아~ 너에게 편지를 안 쓸 수가 없네.,1
6,우와 오바마 간지 잘하다,3
7,이 돼지는 고문해야 돼,2
8, 그리고 쉬지 않고 밤낮 고생하시는 택배 기사님들 감사해요,0
9,너흰 어떻게 해도 죽어... 아직도 상황 판단 안 되냐,2
10,점점 정형돈 님의 비중이 늘어나서 기쁩니다!,1
11,그 의사야….,3
12, 힘내요 직장 분들,0
13,정말 대한민국 우습게 생각해내 저 사람들.,2
14,한국에도 이제 가마가 있네. 크크,3
15,…저번부터 생각했는데 넌 약간 포인트를 잘못 잡는 거 같아.,2
16,유해진 씨 짱! 입니다,0
17,일부러 그랬죠?,1
18, 고게 훨씬 귀엽고 더 어려 보여요 진~짜~,1
19,좀 참아보세요.,3
20, 애들 얘기를 좀 보여라.,3
21,점점 정형돈 님의 비중이 늘어나서 기쁩니다!,0
22, 고게 훨씬 귀엽고 더 어려 보여요 진~짜~,0
23,요즘은 가을 자체가 없는 거 같아요. 그래서 좋은지도 모르겠어요. 난 가을이 주는 느낌을 좋아하지 않거든요.,3
24,우리가 남이 가족 액상을 향한 성토가 대한민국 하늘을 찌르는구나! ~,3
25, 그 말이 그렇게 기분이 나쁩니까?,3
26,오늘따라 뭐든지 다 작아 보이는구나. 너 요즘 키 크니? ,2
27,순간순간 치밀어오른다.,2
28,자긴 참 말끝마다….,0
29,구를 미에서 연기 너무 잘하셔서 호감!!,0
30,사라짐도인 새끼들은 과거에서나 현재나 미래에나 계속 신의라고는 좆 또 없는 새끼들임에 틀림이 없다,2
31,"뭘. 할머니, 이리 누워보셔. 그동안 다리 아팠지 나 집에 없어서. 내가 매일 주물러드려야 하는데.",1
32,자긴 참 말끝마다….,1
33, 그리고 쉬지 않고 밤낮 고생하시는 택배 기사님들 감사해요,1
34,"뭐, 조금은 말이지…….",3
35,유해진 씨 짱! 입니다,1
36,순실이가 시키데 마지막까지 꼭두각시놀음인가,2
37,통신사 애도 빼라~ 메모리를 얼마나 잡아먹는데.... 휴대폰 느려지는 이유,2
38,여기저기서 등골 빼먹네 덜덜,3
39,구를 미에서 연기 너무 잘하셔서 호감!!,1
