,sentence,label
0,아덴 리니지모바일 버전 아닌가요?,3
1,이거 아이디어 낸 짱구 얼굴 좀 보고 싶다.,0
2,진주 씨 계속 나왔음 좋겠다 진주 씨 때문에 고삐리에게 받은 스트레스 풀어 너무 재밌게 보고 있어,1
3,그런 건가? 아,3
4,디스패치는 휴가 감?,3
5,나날이 발전하는 너무 예쁜 안아 양!,1
6,진짜 가짜를 떠나서 이게 왜 미인도임???? 아프리카 추장 딸 같은데,3
7,별 기능이 다 있더군요.,3
8,네가 감히 내 오토바이를 팔아? 그리고 또 함정을 파놓고 사람을 유인해? ,2
9,이거 아이디어 낸 짱구 얼굴 좀 보고 싶다.,1
10,이거 나 줘! ,2
11,티브이에서 소개된 이전부터 김연아 선수에게 관심을 가졌는데 역시 대단한 성과 이후 매스컴에서 난리군요.,0
12,횃불로 검색어에 올립시다~~~!!,3
13,효자 생색은 제 혼자 다 내시더니 자리도 안 지키고.. 빨리 와!,2
14, 스스로 부끄러운 줄 알아야지….,2
15,진주 씨 계속 나왔음 좋겠다 진주 씨 때문에 고삐리에게 받은 스트레스 풀어 너무 재밌게 보고 있어,0
16,나날이 발전하는 너무 예쁜 안아 양!,0
17,손실라인 국정원은 다 잡아 처넣어야,2
18,비리의 원흉은 재벌(전경련),2
19,과연 신동엽이 좋아했을 만 하군,1
20,똥을 싼다는 말이 무슨 말인지 이제야 알 것 같다,2
21,준 여자라 아아♡♡♡♡♡ 제사에 있어도 안 꿀리네 준 여자리,0
22,덕분에 요리에 관심을 두게 되었습니다.,1
23, 난 무도만의 콩트 되게 좋아요,1
24,왔어요? 저녁은요?,2
25,준 여자라 아아♡♡♡♡♡ 제사에 있어도 안 꿀리네 준 여자리,1
26,티브이에서 소개된 이전부터 김연아 선수에게 관심을 가졌는데 역시 대단한 성과 이후 매스컴에서 난리군요.,1
27,내일이요,3
28, 난 무도만의 콩트 되게 좋아요,0
29,덕분에 요리에 관심을 두게 되었습니다.,0
30,"그래……. 그럼, 다행이야.",1
31,어느 쪽이든 기각이야. 주문 내용은 고등학생다운 기사니까.,3
32,유재석 무도에서 정준하한테만 놀리고 함부로 대하는 거 보기 싫음.,2
33,대단해요!!!,3
34,실화를 기반했다고 영화를 곧이곧다고 믿는 멍청한 놈들만 선동시킬듯한 영화. 내용의 반 이상을 경찰 무능한 모습만 담아내다가 정작 복수는 흥신소가 한다는 허무맹랑한 영화. 대체 영화투자자들은 뭘 보고 이런 영화에 돈을 쓰는지 궁금하게 만드는 영화.,2
35,……알았어.,1
36,과연 신동엽이 좋아했을 만 하군,0
37,……알았어.,0
38,"그래……. 그럼, 다행이야.",0
39,박수홍 어머니 말하는 거 보곤 기겁 했다,3
