,sentence,label
0,잘생겼다 최민용~~~,1
1,다저스 큰일 났네 ㅋㅋ,0
2,카피의 왕국 중국에 공장 세울 때 알아봤다. 누굴 탓함.,2
3,잘생겼다 최민용~~~,0
4,공무원도 피해자다???,3
5,너무 단호하신 거 아니에요?,3
6,응답하라 1988 때 보검을 알게 돼서 너무나 기쁨,0
7,어? 누나 다리는 괜찮아?,3
8,응답하라 1988 때 보검을 알게 돼서 너무나 기쁨,1
9,Sci FI 는 더 상상이 아니겠구나.,3
10,멸망 자리 한다.,2
11,돈이나 제대로 주고 이야기해라,2
12,지금 볼만한 영화가 없긴 함…. 타이밍 굿,1
13,윤허♥ 때문에 10점….,0
14,초록마을 안 되겠네~바꿔먹어야겠다,2
15,다저스 큰일 났네 ㅋㅋ,1
16,"추운 날씨에 진압하신 경찰들도, 집회에 참석한 시민들도 고생이 많으셨습니다~~~",1
17,이건 뭐 쓰레기……. 스토리 설정도 구멍투성이…. 그래픽 저예산 영화급으로 막장,2
18,아이들 털끝 하나라도 건들기만 해봐!!,2
19,지금 볼만한 영화가 없긴 함…. 타이밍 굿,0
20,그동안 수고 많으셨습니다….,0
21,남자들도 쉽게 요리할 수 있는 요리법을 만들어 주신 백 선생 파이팅,0
22,네가 핑계 없는 날이 어디 있어!,3
23,그냥 걸어가자!!!,3
24,꾸준히 준비했다니 메이저 가서 이 악물고 열심히 해서 좋은 활약 하길 바란다. 화이팅!,0
25,남자들도 쉽게 요리할 수 있는 요리법을 만들어 주신 백 선생 파이팅,1
26,아니 의도적으로 만진 것도 아니고 실수한 건데 왜 이리 오버야? ㅋㅋㅋ,3
27,이게 다 박근혜 때문이다,2
28,윤허♥ 때문에 10점….,1
29,케이크가 무슨 피자냐……?,3
30,꾸준히 준비했다니 메이저 가서 이 악물고 열심히 해서 좋은 활약 하길 바란다. 화이팅!,1
31,국조특위에서 안민석 의원이 군대 의혹 제기했는데 그런 거나 대답해라,2
32,그동안 수고 많으셨습니다….,1
33,"원래 이런 영화는 스토리 안 보고 액션 위주로 보는 거지만, 액션도 별로다.",2
34, 당신의 500일 축하합니다!,1
35,도대체 1승은 어떻게 한 거야 크크크,3
36, 당신의 500일 축하합니다!,0
37,음식도 맘대로 못 고르냐? ,2
38,"추운 날씨에 진압하신 경찰들도, 집회에 참석한 시민들도 고생이 많으셨습니다~~~",0
39,"그런데요, 여기서 이상한 짓거리 하는 커플들이 그렇게 많다면서요? 정말 낯짝들도 두꺼워, 이런 공공장소에서… 차에서 그런 짓 하다 순찰 도는 경찰한테 들키고 막 그러기도 한다면서요? ",3
