,sentence,label
0,? 않으려나???,3
1,너무도 착하고 천사 같은 박보검 화이팅,0
2,"오늘 편 레전드""~~~",0
3,정자에 웬 부스터???,3
4,"오늘 편 레전드""~~~",1
5,희대의 살인 정권.,2
6,크으....... 잘한다 특검!!!,1
7,생각지도 않게 셋째가 생겼어요….,3
8,"너, 진짜야? 진짜네. 너 지금 그럼 귀신이야?",1
9,미쳤다 미쳤어……. 이번시즌은 그냥 너의 시즌으로 만들어라!!,0
10,쟨 모냐…. ㄷㄷㄷ,3
11,CNN 시청 중입니다. 클린턴 190대 트럼프 186으로 나오네요,3
12,과연 슬로 스타터라 해결한 것일까?,3
13,교육받으면 뭐 해 얼굴 멍 자국도 못 알아보는 멍청한 년인데,2
14,저렇게 일일이 걸어주다니 ㅜㅜㅜ 감동 ㅜㅜㅜ,1
15,책임은 없고 권리만 찾는 이중적 태도부터 버려라,2
16,후반부 졸업 파티 때부터 최악,2
17,난 군인이 좋음,1
18, 시간이 정말 빠르네요!!,3
19,제2의 비 옴이면 진짜 기대된다!!!,1
20,난 군인이 좋음,0
21,크으....... 잘한다 특검!!!,0
22,제2의 비 옴이면 진짜 기대된다!!!,0
23,쿠데타는 전두환한테 배워라…. ㅋㅋ 교육비 600억 원 터키 쿠데타는 연극 잘하다….,2
24,너무도 착하고 천사 같은 박보검 화이팅,1
25,한심한 개……. 사ㅣ끼들!!!,2
26,혼잡한 틈을 타서 나한테 저주의 말을 퍼붓지 말아 줄래?,3
27,저렇게 일일이 걸어주다니 ㅜㅜㅜ 감동 ㅜㅜㅜ,0
28,약물 처맞고 성형하는 것 외에 이 여자가 한 게 도대체 뭐가 있나?,2
29,미쳤다 미쳤어……. 이번시즌은 그냥 너의 시즌으로 만들어라!!,1
30,최근에 1박 2일 김종민 레전드 영상을 봤는데 그렇게 재미있더라고요,1
31,디스패치 무섭다. 덜덜덜,3
32,이건 아주 좋은 발상이다,0
33,걸그룹 싫다!!!,2
34,이건 아주 좋은 발상이다,1
35,왜 댓글이 계속 사라지는 건데,3
36,최근에 1박 2일 김종민 레전드 영상을 봤는데 그렇게 재미있더라고요,0
37,"너, 진짜야? 진짜네. 너 지금 그럼 귀신이야?",0
38,마이너스평점이 있다면-10점이다,2
39,왜 고딩들도 아는 방산 비리를 국가는 모른척할까??? 도대체 왜???,2
