,sentence,label
0,저런 놈들도 무기징역 먹이자,2
1,앞으로 30년을 더 살면... 감사합니다.,1
2, 세 배우다 너무 훌륭하고 좋거든….,1
3,태후 기록 앞지르고 대박 나세요,1
4,이걸 10점 준 놈 들도 참 어지간히 신인가 보네,2
5, 덕분에 요리가 다시 재미있어지기 시작한 1인입니다,0
6,"그런데 여자들은 부킹하면 ""오늘 친구 생일이라 왔어요. 오늘 처음 와봤어요"" 등등 왜 구라쳐요??",3
7,엄마!!,2
8,너 여기 웬일이냐? ,2
9,빌려준 책 다 봤어요? ,3
10,내가 일동이다. 대단하지. 우 킬킬킬,1
11,은팔찌 축하한다~ 아버지가 자랑스러워 하시겠네. 크크,1
12,우버 때문에 처음으로 벤츠 타봄 ㅋㅋㅋ,0
13,저기 1층 화장실 깨끗해요. 사람도 안 오고요.,2
14,술이나 한잔 사드리게. 돈 딴 기념으로. ,2
15,내가 일동이다. 대단하지. 우 킬킬킬,0
16,검둥이가 방송에서 뭐 하는 거야!,3
17,"너! 앞으로 내 인생에 저만큼 괜찮은 남자 안 나타나면 그땐 죽을 줄 알아, ",3
18,"알았어, 알았어. 자, 뜨거운 거 마시고. 자, 사과 파이. 따뜻하고 달콤한 거 먹으면 금방 기운 날 거야.",2
19, 제 일처럼 기쁘고 좋은데…….,0
20,태후 기록 앞지르고 대박 나세요,0
21,큰 발견을 하셨네요. 일본이 또,3
22, 제 일처럼 기쁘고 좋은데…….,1
23, 세 배우다 너무 훌륭하고 좋거든….,0
24,이번에 새로 미국에서 스카웃한  변호사.,3
25, 그동안 그렇게 팔아먹으면서 이득 남길 때만 좋았지….,2
26,……왜?,3
27,앞으로 30년을 더 살면... 감사합니다.,0
28,조수 씨 또 그런 소릴 해! 아빠는 그런 짓 안 해!,3
29,준 여자라 아아♡♡♡♡♡ 제사에 있어도 안 꿀리네 준 여자리,1
30,정말? ,0
31,우버 때문에 처음으로 벤츠 타봄 ㅋㅋㅋ,1
32,은팔찌 축하한다~ 아버지가 자랑스러워 하시겠네. 크크,0
33,확실히 글은 잘 쓴다,3
34,정말? ,1
35, 덕분에 요리가 다시 재미있어지기 시작한 1인입니다,1
36,한국은... 미쳤습니다…….,3
37,한국 남자들을 북유럽 남자들과 집안일 도와주는 시간 비교하지 말고 이런 현실이나 고쳐라 퇴근 시간 자체가 다르다.,2
38,준 여자라 아아♡♡♡♡♡ 제사에 있어도 안 꿀리네 준 여자리,0
39,국민들이 이젠 안 쏜 는다네,2
