,sentence,label
0,오빠의 10호 홈런 츄카드리구여~~~,0
1,저 흑형 진짜 야구선수 아니면 술 퍼마시고 놀게 생겼네 ㅎ,3
2," 판사님 화이팅,",0
3,"닭 박근혜는 1일 버티면 월급 일당 333,333원 더 받아 먹으려고 치사하게 버틴다.",2
4, 생일 너무 축하해요,0
5,감격이에요 ㅠㅠㅠ,0
6,"어제 2,700원에 이어 오늘도 바쁜 틈타서 또 ? 2,300원!!!",3
7,감격이에요 ㅠㅠㅠ,1
8,선생님. 정말 저 만나고 많이 다치셨잖아요.,3
9,아니 뭐 한두 번도 아니고 그냥 최고라는 이미지 그 자체 아닌가?,0
10,"그럼~그럼~ 여자가 말이지, 자기 애인 앞에서 그러면 안 되지!",1
11,? 보러 가자~^^,1
12,독재자 아버지에게 정말 나쁜 것만 배웠군….,2
13,이가혁 기자 상 줘야겠네,1
14,감사해요….,0
15,알았어! 그만해!,2
16,빵이나 먹어라? ,3
17,예전에 초등학교 시절에 운동 좀 하는 애가 약한 애 무자비하게 구타하는 거 보고 그때부터 인간은 원래 악하다고 생각함,3
18,수지는 천만 원이나 했다죠?,3
19,"그래도 돼? 정말, 내가 하고 싶은 대로 해도 돼?",3
20,감사해요….,1
21,과태료는 네 다리 한쪽^^,2
22,오빠의 10호 홈런 츄카드리구여~~~,1
23,? 보러 가자~^^,0
24,야! 이제 사귀기 시작했는데. 같이 해외여행 가자면 속셈 빤한 거지,3
25,이가혁 기자 상 줘야겠네,0
26,"이 쓰레기 같은 나라, 너무 싫다…. 계란 값만 올리려고 환장했냐? 지옥 같은 한국이 따로 없네,",2
27,모두 삼성이 우승할 거라곤 생각도 안 했을 거다.,3
28,아니 뭐 한두 번도 아니고 그냥 최고라는 이미지 그 자체 아닌가?,1
29,네! 유명한 피아니스트예요. 외국인이고요. 국제결혼 할 거예요. ,2
30, 그래서 서양화된 한식을 자꾸 선보이는 거.,1
31, 그래서 서양화된 한식을 자꾸 선보이는 거.,0
32, 생일 너무 축하해요,1
33,내가 보기엔 최순실께 더 쎈대….,2
34,다른 말로 표현하기 적당한 말이 없어서 싸움이라고 표현한 데 몇 달 전부터 해오던 싸움에 끝을 볼까 합니다.,2
35,성우를 써라 개그맨들 쓰지 말고,2
36,뒤늦은 결단 아무 소용없다. 탄핵이 기다리고 있다….,2
37,으…. 으...,3
38,"그럼~그럼~ 여자가 말이지, 자기 애인 앞에서 그러면 안 되지!",0
39," 판사님 화이팅,",1
