,sentence,label
0,그래요. 당신이 오늘 애 좀 쓰겠네요. 근데.. 저기… 서방 말이에요… 나도 얼마 전에 알았는데요. 회사에서 잘렸대요.,0
1,편지가 안 된다고 하긴 하던데….,3
2,그 욕하는 OO 어디 감? 어디 아픈가 부들부들 열 폭 종자 내. 크크크,3
3,최고였음 역대 최고의 드라마 드라마 보면서 이만큼 눈물이 나다니 가슴이 먹먹함,1
4,나 오늘 생일이다.,3
5,수고 많으셨습니다.,3
6,꽤 많이 크네 하하,1
7,최고였음 역대 최고의 드라마 드라마 보면서 이만큼 눈물이 나다니 가슴이 먹먹함,0
8, 이건꿈에선   그냥좋기만했다,0
9,그래요. 당신이 오늘 애 좀 쓰겠네요. 근데.. 저기… 서방 말이에요… 나도 얼마 전에 알았는데요. 회사에서 잘렸대요.,1
10,그렇게 그렇게 막무가내로….,2
11,와 역시 멋지다,1
12,와 역시 멋지다,0
13, 이건꿈에선   그냥좋기만했다,1
14,오~~~ 창조경제. 크크크,3
15,미세먼지를 만드는 건 질소산화물이 아니라 디젤 엔진 불완전 연소로 발생하는 의 PM(Particulate Matter)이라는 미립자 성분 때문이다. 이 멍청한 기자 놈아. 뭘 제대로 알거나 기사 써라,2
16, 저번에 철길 걷기 내기를 했는데….,2
17,"그래도 돼? 정말, 내가 하고 싶은 대로 해도 돼?",3
18,애가 없어서 다행이다,1
19,"박보영, 목소리는 좋습니다. 그런데 말의 톤과 행동에 조금 괴리감이 드네요.",0
20,한 마디 한 마디 다 가슴에 와 닿는다 정말 부럽네요,1
21,차 타면 멀미할 거 같아. 나 그냥 여기서 잘게. 내일 보자.,3
22,생각났어? 뭐 줘?,0
23,"우리, 병원에서 탈출할까?",3
24,"박보영, 목소리는 좋습니다. 그런데 말의 톤과 행동에 조금 괴리감이 드네요.",1
25,미안한데 너희는 인간이 어떻게 이런 말 쓰지 마라,2
26,꽤 많이 크네 하하,0
27, 아... 진심 부끄럽다….,3
28,2020 도쿄올림픽에 처절하게 처벌을 각이다….,2
29,한 마디 한 마디 다 가슴에 와 닿는다 정말 부럽네요,0
30,생각났어? 뭐 줘?,1
31,술 취해서 말하지 않을까 했는데 진짜 철벽이네.,2
32,저 껍데기를 아시모 같은 로봇에 입혀 대량 복제 생산 체제 갖추면 오타구들 노리갯감 되겠군……. ㅋㅋ,2
33,섬 뒤쪽 해변이에요. 일단 두 분 중 수영을 더 잘하는 분이 절 따라오시고 다른 분은 튜브나 공을 찾아서 와주세요.,3
34,애가 없어서 다행이다,0
35,어. 우리 할머니 꽃단장하고 난리 났다 지금. 넌?,2
36,내가 언제 화를 냈다고 그래?,2
37,"즐겁게, 재미있게 배우겠습니다.",0
38,그러니까 나처럼 덕을 쌓으면서 살도록 해.,2
39,"즐겁게, 재미있게 배우겠습니다.",1
