,sentence,label
0,싫다는데 자꾸 지저분하게 굴면 스토커랑 뭐가 다르지?,2
1,룰이야 그때그때 만들면 되는 것 아니겠소?,2
2,평점에 거품이 좀 있군….,2
3,좋아 올해는 뭔가 느낌이 온다^^,0
4,그래. 이런 시시한 여자애가 어떻게 언니를 질투해. 자격상실이야 처음부터.,3
5,집회에 참석하는 모두 나라의 미래이자 보물들,0
6,"그렇지만, 아무리 결정된 사항이라도, 그게 잘못됐다면 지금이라도 고쳐야 한다고 보는데.",3
7,앗 부산항의 시작이 고라니가 아닌 개로부터…….,3
8,수고했어.,3
9,좋은 영화지만 아쉬움이 많네요 재미있게 잘 보았습니다.,0
10,한국인이란 게 자랑스러운 게 이번이 처음,0
11,내가 언제부터 선생과 동업자였습니까! 예?!!,2
12,집회에 참석하는 모두 나라의 미래이자 보물들,1
13,소 스케줄 감사합니다.,1
14, 저렴한 가격에 쉬운 재료로 어쩌면 그렇게 쉽고 맛있게 할 수 있는지 감사합니다.,1
15,역사 교과서에 그렇게 매달리는 대통령을 여태 본 적이 없다….,3
16,지폐에는 비스페놀 안 나오나요???,3
17,한국인이란 게 자랑스러운 게 이번이 처음,1
18, LG 화이팅!!!@^^@,0
19,박근혜가 하는 거짓말을 믿을 수가 없어요.. 입만 열면 거짓말.,2
20, LG 화이팅!!!@^^@,1
21,너무 멋지고 훌륭합니다.,0
22,좋은 영화지만 아쉬움이 많네요 재미있게 잘 보았습니다.,1
23,"망했어, 망했다고…… 훌쩍, 헉…… 지쳤단 말이야……",3
24,자기 돈 내고 모금함에 기부까지 하시는 어르신들을 뭐? 촛불시위도 조사하냐,2
25,소 스케줄 감사합니다.,0
26,트럼프 멋진 사람 크크크,1
27,혐오스러운 배급사입니다. 지옥에 떨어지길…….,2
28,아줌마.,1
29, 아... 왜 또 평일이야? ,2
30,어떻게. 옷은 잘 맞으시는지 ,3
31,흠 뭐랄까요? 스토리가 너무비약하네요;;….,2
32,너무 멋지고 훌륭합니다.,1
33,좋아 올해는 뭔가 느낌이 온다^^,1
34, 저렴한 가격에 쉬운 재료로 어쩌면 그렇게 쉽고 맛있게 할 수 있는지 감사합니다.,0
35,아줌마.,0
36,트럼프 멋진 사람 크크크,0
37,오늘 뭘 발표한다는 거지,3
38,이런 개망나니 호러라고도 하지 마라.. 그리고 이딴거 찍으면 나한테 죽는다….,2
39,"백용환, 이홍구, 한승택 3명이 모두 포함됐었다고?",3
