,sentence,label
0,보면 몰라요? 목도리잖아.,2
1,당장 박근혜 모가지를 쳐라!!!,2
2,아포칼립토를 인상적으로 봤던 사람으로서 이 영화 초입부터 끝날 때까지 인상이 찌그러졌다.,2
3,여자들은 넘귀여운 거 같아 하하,1
4,네 지금 뭐 하는 짓이야?,1
5,뭐? 누가 그래? 이혼했대?,2
6, 주최 측 스스로 발표도 지난주의 20% 이니 꺼져가는 속도가 예상을 훨씬 뛰어넘는구나.,3
7,네 지금 뭐 하는 짓이야?,0
8,어린이용 만화 감안 내용 너무 유치하고 재미없고 영상미도 별로다.,2
9,아니 호폐가 왜 죽어….,3
10,당신은 어쩌자고 몇 년이나 걸리셨을까? ,2
11,역시 무도 큰형님,1
12,이미 캠코더인 거 다 말해 놓고 깜짝 놀라기는.,0
13,배신자들.,2
14,그냥 연기를 잘하는 거지 그 조인성이랑 했던 드라마에서 연기 좋던데,0
15,이제 화염병 들 때가 됐다~,2
16,60이 넘어서도 그렇게 인격이 안 갖춰진단 말인가???,3
17,이미 캠코더인 거 다 말해 놓고 깜짝 놀라기는.,1
18,"그럼, 이 나이에 내가 접으리? 네가 사우나에서 나 깨우기만 했어도 이 사단 안 났어. 이게 다 네가 원인 제공한 거니까 네가 수습해.",3
19,사람이 참 가볍네….,2
20,여자들은 넘귀여운 거 같아 하하,0
21,시크릿가든 역린 연기력은 최고였지,0
22,"아침저녁으로 기사 차 타고, 집에 가서 옷 갈아입고, 밥 시켜 먹으면서 뭐가 독립이고 어느 대목이 야생인데?",3
23,시크릿가든 역린 연기력은 최고였지,1
24,얼굴형도 광대도 없고 사각 턱은 아님 딱 브이라인은 아니지만 자연스러운 계란형,1
25,언제 이렇게 컸어.. 한 사만을 원하지? 잔돈 챙겨와.,3
26,"야, 자식아, 지금 출근이 문제야!",3
27,"저기, 네가 그렇게 말하면 괜히 주눅 들어.",3
28,지훈아... 노래들 너무 좋다.,0
29,ㅋㅋㅋ 그러길래 상생해서 제품 잘 만들지 그렇게 손해 보면서 뭘 잘했다고 쯧쯧,2
30,"박찬욱의 변화가 반갑고, 박찬욱의 여전함이 감탄스러웠던 영화. 감독님 사랑해요.",0
31,여긴 상상의 사이튼데 크크크,1
32,인간적으로 너무 덥다 너무 더워….,3
33,그냥 연기를 잘하는 거지 그 조인성이랑 했던 드라마에서 연기 좋던데,1
34,"박찬욱의 변화가 반갑고, 박찬욱의 여전함이 감탄스러웠던 영화. 감독님 사랑해요.",1
35,여긴 상상의 사이튼데 크크크,0
36,역시 무도 큰형님,0
37,지훈아... 노래들 너무 좋다.,1
38, 교복에 신어도 그다지 안 이상하지?,3
39,얼굴형도 광대도 없고 사각 턱은 아님 딱 브이라인은 아니지만 자연스러운 계란형,0
