,sentence,label
0,막대한 국가 예산으로 국민들 탄압하는 개정 원 해체하라,2
1, 이제 백종원 씨 조리법으로 우리의 식탁이 점령당했어요.,1
2,내가 여기랑 진짜 똑같은데 발견했어.,0
3,"오빠, 정말 축하드리고, 진심 사랑합니다.♡",0
4,난 친중파라 환영 하하,0
5,??? 수영장 물도 녹조현상이 일어날 수 있나요?,3
6,"아유, 안 먹을 것 같더니 아주 숟가락이 안 보이네, 숟가락이. 이 씨…….",3
7,백령도에 직화 구이집이 많아서 대기 질이 나쁜가 크크크 ㅌ,2
8,박수!!! ^^멀리서도 감사드려요~~,1
9, 내 아들 돈은 아깝고 남의 돈은 안 아깝단 말인가?,2
10,메트로식 액션이란 재미없는 액션을 뜻한다.,2
11,에에? 못해요. 저!,3
12, 저는 늘 연아 선수를 믿습니다….,0
13,그러니 너희는 안돼,2
14,청문회 시선 돌리기 잘하다. 사귄 지 보름밖에 안 되었는데 벌써 걸림? 쓰레기 기자들 돈 박고 정보 푸는 구만 쯧쯧,3
15,흥….,2
16,"오빠, 정말 축하드리고, 진심 사랑합니다.♡",1
17,축하드립니다. ㅋㅋ,0
18,감사해요….,0
19,이 기사 좋아요,0
20,인간문화재 할머니 병신춤 계승하러 그룹 그만뒀나?,2
21,아는 오빠가 저한테 짜증 한번 안 내고 잘 놀아줬는데,1
22,내가 여기랑 진짜 똑같은데 발견했어.,1
23,어떤 공을 세웠길래 네가 세운 공은 은색 팔찌를 차는 게 어울릴 것 같은데,2
24,축하드립니다. ㅋㅋ,1
25,이 기사 좋아요,1
26,진짜 앤젤리나 졸리 짜증 나는 영화임…. 보지마세요….,2
27,박수!!! ^^멀리서도 감사드려요~~,0
28, 병아리 오줌이냐?,3
29,의무는 행하지 않고 권리만 주장하는 새키야 오지 마라 절대!,2
30, 저는 늘 연아 선수를 믿습니다….,1
31, 이제 백종원 씨 조리법으로 우리의 식탁이 점령당했어요.,0
32,아는 오빠가 저한테 짜증 한번 안 내고 잘 놀아줬는데,0
33,호흡 운동의 조절 중추는?,3
34,난 친중파라 환영 하하,1
35,옥중화는 왜? 기준이 참!,3
36,오죽 급하면 내가 방송국까지 왔겠냐. 나 그중에 찍은 애 있단 말이야. ,3
37,감사해요….,1
38,방금 천안 지진 같았는데 뭐지,3
39, 대한민국이 언제부터 범죄자의 눈치를 살폈던가?,3
