,sentence,label
0,나는 운동경기장에서 국민 의뢰할 때 국가에 대한 자부심을 느낀다.,1
1,인간적으로 너무 덥다 너무 더워….,3
2,얘 누구? 웬 듣지도 보지도 못한 잡것??,3
3,나는 운동경기장에서 국민 의뢰할 때 국가에 대한 자부심을 느낀다.,0
4,여러분은 어땠습니까?,3
5,둘 다 진중하고 자기 분야에서 엄청난 노력파이네. 흐흐흐 아주 잘 어울린다.,2
6,우리나라에서 이러면 독재라고 할 놈들이 외국이라고 칭송하네 허허..,3
7, 내일과 또 제가 가는 내일모레 팬 미팅도 멤버들과 캐럿 들과 함께 즐거운 추억 많이 만들어요~~,0
8,기분 좋다 딱 좋다 만만세,0
9, 정말 미치겠다!!!,3
10,진짜 개 꿀로 만든 잼……. 꼭 봐야 됨,0
11,이은미 씨 애국가 울컥하네요,0
12, 내일과 또 제가 가는 내일모레 팬 미팅도 멤버들과 캐럿 들과 함께 즐거운 추억 많이 만들어요~~,1
13,음주운전 단 한 번이라도 차량 몰수해라.,2
14,응. 안 부끄러워. 내 아들 나 좋아해. 하고 싶은 거 다 시켜 주는데 싫어할 이유가 없잖아? ,2
15,   좋은 정보 정말 감사합니다.,1
16,거짓말 ㅠㅠ 조금 내려간다고 하셨는데 혹시 밤 기온이 28~29?? 요거 맞아요?,2
17,이 영화가 재밌다는 사람들 도저히 이해가 안 된다. 아하~,2
18,있어 너 잘 모르는. 오늘만 좀 늦게 지내자.,3
19, 연 아양도 너무 좋겠어요!!!,0
20,근데 넌 네 잘못 가리기 급급하더라?,2
21,이은미 씨 애국가 울컥하네요,1
22,나 따라가면 안돼?,3
23,이런 상태 오기 전 물러나야 하는 게 정상 아닌가??,2
24,이야 댓글 남녀비율이랑 나이대별로 나오네! 크,0
25,기분 좋다 딱 좋다 만만세,1
26,   좋은 정보 정말 감사합니다.,0
27,이야 댓글 남녀비율이랑 나이대별로 나오네! 크,1
28,"내가 네 대학 선배, 인생 선배, 한때지만... 거시기.. 충고할 입장은 되지 않냐?",2
29,너무도 좋은 재석 오빠…. 카페에 드디어 갑했네여….,0
30,마지막까지 최선을 다하시고 멋진 경기 정말 고마워요,0
31,현대랑 다르네! 와우,3
32,진짜 개 꿀로 만든 잼……. 꼭 봐야 됨,1
33,호수생태공원이면 중학교 때 생태 체험하러 왔던 곳이잖아…….,3
34,쥐 훈이라 뱅 소재를 안 쓰다니 웬일이야,3
35,너무도 좋은 재석 오빠…. 카페에 드디어 갑했네여….,1
36, 연 아양도 너무 좋겠어요!!!,1
37,마지막까지 최선을 다하시고 멋진 경기 정말 고마워요,1
38,김고은 의리로 보는 것도 한계가 온 듯…. ㅠ 벌써 망한 작품만 몇 개째인지….,2
39,왜 혈세로 슈퍼컴 만들어서 기상청 주려고?,2
