,sentence,label
0,오오…. 체험기 쓰시다니 노력하시네요,0
1, 지역별 참가자 다 합하면 1억 명이라더라 크크크,3
2,선생님 덕분에 발굴도 해보고 참 고맙습니다.,0
3,다들 어떠시나요? ~?,3
4,길은 오직 하나 당장 퇴진하고 감방 가는 길,2
5,상판대기 놀부같이 생긴 사람이 대통령 후보라니…. 헐~,3
6,술 가르쳐 드릴 정도 실력은 안 돼요.,3
7,이것들이 또 설치네 선거 때도 극 설치더니 이런 괴물 대통령도 지네 보스라고 반 대처 누르고,2
8, 내구성 좋음.,1
9,W의 이종석은 대상 받을 만 했음... 강철이 받은 거지,1
10,이명박이 시작해서 박근혜가 지옥 같은 한국을 만들어 놓은 장본인이지.,2
11,박근혜가 저 사업 추진 중인가? 변기냐,2
12,모든 장면이 정말 명장면이었습니다 ㅠㅠ,0
13,어디를 가나 박자 놓치는 고문관 한둘은 나오는데 오늘 집회 촛불 소등 완벽했음.,0
14,벌써 끊으면 어떡해? 할 말은 하고 끊어야지? ,2
15,어디를 가나 박자 놓치는 고문관 한둘은 나오는데 오늘 집회 촛불 소등 완벽했음.,1
16,코스타는 월크리다,0
17,오.. 저 공주(?)가 김여정인 거야?,3
18,응? 무슨 일이야?,3
19,EU에 팔아먹은 주권을 되찾아온 ? 날이다.,1
20,학교 일 등이 사회에서 일등 아니네요,3
21,코스타는 월크리다,1
22,진짜 신기한 나라다.,3
23, 남의 나라 일이 결코아닙니다!!,2
24,하긴 그래. 너는 특히 부자연스럽고 말이야.,3
25,"제일 필요 없는 직업이 국회의원, 꼰대 간부들, 쓰레기 기자",2
26,오오…. 체험기 쓰시다니 노력하시네요,1
27,두 팀 다 팬인 사람으로선 너무나 고마운 시간^^,1
28,두 팀 다 팬인 사람으로선 너무나 고마운 시간^^,0
29,W의 이종석은 대상 받을 만 했음... 강철이 받은 거지,0
30,댓글 보니 국민성 알만하다….,3
31,정유라라 악녀 박근혜 딸이라는데 사실인가 확인해봐라 악녀 딸 정유라 빨리 구속해라,2
32,EU에 팔아먹은 주권을 되찾아온 ? 날이다.,0
33,가만 보면 얘도 드라마 해서 성공한 게 별로 없는데 항상 보면 주연하더라.. 연기도 그저 그렇고,2
34,아니……. 나는 원래 이런 인간이었어. 17년간 같이 살면서 봐왔을 거 아냐?,0
35,아니……. 나는 원래 이런 인간이었어. 17년간 같이 살면서 봐왔을 거 아냐?,1
36,"선배. 스포츠 추천으로 들어가셨는데, 잘도 우리 유도부 보러 오실 틈이 있네요.",2
37,모든 장면이 정말 명장면이었습니다 ㅠㅠ,1
38,선생님 덕분에 발굴도 해보고 참 고맙습니다.,1
39, 내구성 좋음.,0
