,sentence,label
0,아 오늘 생일이네요. ㅋㅋ,0
1,펀딩하면 돈 많이 모이겠다.,0
2,진짜 멘탈갑이네~~,3
3,?,1
4,최선을 다해봐라 꿈쩍 안 할 것이다 대한민국 수호 어버이연합회,0
5,도대체 무슨 말을 하려고 이래?,2
6,?,0
7,부러운 놈 나도 한 번만 찍자,2
8,"시즌 동안 최선을 다하는 멋진 모습 보여 주셔서 감사하고요,",1
9,"엄만,,, 안 죽을 거지?",2
10,가수가 감독이라니 어쩐지…….,2
11,한국 좀비 영화 중에선 기대 이상,1
12,아 오늘 생일이네요. ㅋㅋ,1
13,사랑한다 LG~사랑한다 LG~,1
14,한국 좀비 영화 중에선 기대 이상,0
15,……비뚤어졌잖니.,3
16,남자가 저리래 살다니,3
17,그래? 이 정도면 되는 거 아냐?,1
18,백종원 선생님의 레시피를 한군데 보기 쉽게 모아둔 이 카페가 참 마음에 들어요!!!,1
19,반전 강박증,2
20,진심 천재인 거 같다,3
21,백종원 선생님의 레시피를 한군데 보기 쉽게 모아둔 이 카페가 참 마음에 들어요!!!,0
22,여기는 동물병원이니까 당신 같은 여우도 돌봐줄 수 있어요.,3
23,"시즌 동안 최선을 다하는 멋진 모습 보여 주셔서 감사하고요,",0
24,펀딩하면 돈 많이 모이겠다.,1
25,주말에 민속촌에 다녀왔는데 정말 재미있었어요.,0
26,아침 먹고 있었습니다. ,3
27,사랑한다 LG~사랑한다 LG~,0
28,다른 신문 보나요?,3
29,이완용……. 당신은 옳았습니다. 조선은 독립할 자격이 없어요,2
30,이걸 반대하는 놈은 또 모냐!!! ㅋㅋㅋㅋ,3
31,욕을 많이 처먹어서 그런지 오래 도사네,2
32,주말에 민속촌에 다녀왔는데 정말 재미있었어요.,1
33,약에 취해 광란의 질주~~쾅~~에라 무책임한 놈,2
34,정부 하는 짓 참 원시적이다…. 병 걸리면 묻을 생각밖에 없지? 무능한 놈들아 너희가 묻혀라,2
35,최선을 다해봐라 꿈쩍 안 할 것이다 대한민국 수호 어버이연합회,1
36,몰랐는데... 사람이 나가고 들어오는 거... 느낌이 이상해요.,3
37,그래? 이 정도면 되는 거 아냐?,0
38,그냥 그럴까 봐 걱정했다는 거지. 팬클럽이 싫어지면 그 애들이 추종하는 대상이 싫어지는 건 당연한 순서잖아.,2
39,그새 또 오후로 바뀌었군,3
