,sentence,label
0,새해 福  마니마니 받으세요~~~,0
1,우유병 그거 보고는 아주 조금 으응…?,3
2,신경 쓸 거 하나도 없다니까 그러시네. 그나저나 인천 가시기로 한 건 내일인가요?,3
3,나도 너희 너무 궁금해 다들 너무 대단해서!,1
4,자기들은 돈이 있어 좋은 차 타는가 보지 뭐!!,2
5,실제로 고관절 부상 이전까지 윤길현이 78회는 잘 막아줬지.,1
6,그건 언제라도 먹을 수 있어.,0
7,"백종원 팬 카페지기님, 차 한잔 마시며 잠시 휴식을 취하려 할 때 방안의 다른 친구 TV를 켜면 자주 눈에 띄시네요. 반갑습니다.",0
8,지금 한참 기성용 컨디션 좋던데 한혜진의 힘이 크다.,1
9, 1위 가수 세븐틴!,1
10,운영권 이전 업무….,3
11,언제나 힘이 되도록 지켜보고 있을게요~!,0
12,집 사서 혼자 살면 되잖아 왜 저러지?,2
13,요정 존재를 알았으면 군대든 불러서 생포하거나 생화학가스를 뿌리던가 벙커버스터로 초토화하던가 뭔 악령이랑 싸우냐? 쪼그만 생물이랑 싸우는데 쫄 아서 크크크 안에 수류탄 하나 넣으면 무너지겠더구먼,2
14,단통법 만든 사람들 조사해서 통신사의 로비와 비리를 밝혀야 된다.,2
15,이 정권이 대통령부터 사리사욕만 챙기니까 밑에 놈들도 돈에 눈이 멀었구먼 쯧쯧,2
16,저희는 맞벌이하는 것도 아닌데도 말이죠….,3
17,그래서 이렇게 조용히 접겠다는 건가요? ,2
18,충격과 공포의 경기력이다. ㅎㅎ….,3
19,"언젠가 하차할 거란 사실은 알았지만, 방송일 뿐이란 것도 알았지만….",3
20,설 연휴 애가 심심해서 보러왔는데 시작하자마자 지루함 끝까지 지루함. 애도 재미없다고 딴짓만 하고 이렇게 재미없어도 되는지. 절대 비추천 돈 아까워요 길긴 왜 캐 또 긴지 빅 히어로즈는 엄마도 재밌게 봤는데 이건 뭐 새들 엄청 떠들기만 하지 집중도 안되고 보지 마세요,2
21,실제로 고관절 부상 이전까지 윤길현이 78회는 잘 막아줬지.,0
22,그건 언제라도 먹을 수 있어.,1
23,"예, 떨고 계십니다. 고모부님.",0
24,졸리다 졸려 진실한 평점을 위해 올린다 보지 마라,2
25,"백종원 팬 카페지기님, 차 한잔 마시며 잠시 휴식을 취하려 할 때 방안의 다른 친구 TV를 켜면 자주 눈에 띄시네요. 반갑습니다.",1
26,혹시 모르지 미국 51구역에 있는 어마한 컴퓨터가 있을 수도….,3
27,그래도 월급으로는 골프도 치고 친구들 술도 한잔 사주고 했는데 이젠 얻어먹어야겠더라고. 참 자네는 골프 하나? 언제 한번….,2
28,새해 福  마니마니 받으세요~~~,1
29,지금 한참 기성용 컨디션 좋던데 한혜진의 힘이 크다.,0
30,언제나 힘이 되도록 지켜보고 있을게요~!,1
31, 이런 것 개인 생활을 너무 까발리는 거 아냐?,3
32, 1위 가수 세븐틴!,0
33,주인공들 모두 서로서로 끌림이 터지는 듯 ㅋㅋㅋ,1
34,아이를 사랑하면 저런 걸 가르칠 수가 없는데 미쳤다.,3
35,주인공들 모두 서로서로 끌림이 터지는 듯 ㅋㅋㅋ,0
36,둘이 뭔가 닮았네,3
37,나도 너희 너무 궁금해 다들 너무 대단해서!,0
38,"예, 떨고 계십니다. 고모부님.",1
39,티브이 뉴스가 실시간으로 중계되고 있는데 누구나 알고 있는 사실을 청와대가 몰랐다는 것은 말도 안 되고 변명할 걸 변명해야지,2
