,sentence,label
0,이런 노래 다시 내줘서 감사합니다. ㅠㅠ 노래 평생 해주세요 ㅠㅠ,0
1,우규민도 (삼성) 오냐?,3
2,이런 노래 다시 내줘서 감사합니다. ㅠㅠ 노래 평생 해주세요 ㅠㅠ,1
3,"……미안해, 너는 사람과 평범하게 접해 본 적이 없으니 모르는구나. 이게 보통이란 거야. 기억해 뒀으면 좋겠어.",3
4, 겁나 웃기더라 ㅋ,1
5,의자가 삐걱거리는 소리가 심상치 않네. 의자에 너무 가혹한 거 아니야?,1
6,요리의 매력에 빠졌어,1
7,큰아들이 있다며? 잠깐…! 그럼 너 지금 혼자 사는 거야?,3
8,"그림은, 재미없어.",3
9,돈 못 갚으면 이거라도 쓰셔야지.,2
10,의자가 삐걱거리는 소리가 심상치 않네. 의자에 너무 가혹한 거 아니야?,0
11,진짜 예쁘시다. 딱 내 취향,1
12,안보는 걸 추천,2
13,넌 정말 내 생각이 하나도 안 나니?,2
14,광주 폭동을 보는 거 같네요,2
15,오~~~ 요런 시나리오???,3
16,훌륭하십니다. 행복하세요.,0
17,자꾸 권해서 마셨잖아요….,2
18,와나 박쥐 같은 놈일세…….,2
19,여러분 너무 감사해요 임신이래요!!!,1
20,여러분 너무 감사해요 임신이래요!!!,0
21,정통사극이 재미나지,1
22,디자이너가 없는데 쇼가 어떻게 열려?,3
23,훌륭하십니다. 행복하세요.,1
24,무궁화꽃이 피었습니다 하면 재밌겠다 하하,0
25,야하지도 슬프지도 감동적이지도 않고.. 배우들의 허접한 연기 제조기와 연출 각본 엉망 18,2
26,진짜 예쁘시다. 딱 내 취향,0
27,법치로 돌아가지 않으면‥이처럼 소중한 기회에 중요한 것을 얻지 못하게 되는 것을 어찌 모른단 말인가?,3
28,웩 이거 뭐야 이건 좀 아닌데 평점이 쯧쯧,2
29,저렇게 다이어트하고 이쁘면 뭐 함 역사도 모르는데,2
30, 겁나 웃기더라 ㅋ,0
31,무궁화꽃이 피었습니다 하면 재밌겠다 하하,1
32,전설의 포켓몬이 북한에 있다는데….,3
33,요리의 매력에 빠졌어,0
34,정통사극이 재미나지,0
35,이런 뉴스 보면 제 마음 한구석이 아려오네요. 국민들의 정의로움에 감사드립니다,0
36,권력을 등에 업고 사법부 전체를 농락한 인간. 이런 인간을 구속 못 한다면 대한민국 검찰의 존재 이유가 없다.,2
37,그 자식들한테 덤빈 건 네가 아니라 나잖아.,3
38,이번에 새로 미국에서 스카웃한  변호사.,3
39,이런 뉴스 보면 제 마음 한구석이 아려오네요. 국민들의 정의로움에 감사드립니다,1
