,sentence,label
0,이거 응답 하나에서 은지원 원도 스스로 욕하지 않았나? 크크크,2
1,김수현 완전 팬인데 위에 사진 유승준인 줄~~나만 그렇게 보이나?,3
2, 이번 시즌에 많은 활약 해주셔서 감사합니다.,0
3,대단하세요,3
4, 제일 멋있어,0
5,잉여 짓 하는 나지만 이건 정말 아니다.,2
6,멋지고 자랑스러운 우리 국민!!,1
7,나도 슬쩍 말해봤거든? 그런데 네가 여자의 역린을 건드렸다고 사과하기 싫대.,2
8,또 다른 주노는 경찰서에 안착…….,3
9,퇴보하는 미국.. 남북전쟁시절이냐…. 쯥,2
10,앉아봐. 아침 안 먹었지.,1
11,"아니, 그냥 좀 잠이 안 와서.",1
12,……영화 보시게요?,1
13,4대 빵으로 털어버렸네! ㅋㅋ 뼛속까지 털어버렸음,0
14,눈치를 보는 게 아니라 기분 나쁠 수도 있으니까.,3
15,"네, 네, 어머니-",3
16, 1광년 갈려면 빛의 속도로 1년을 가야 한다.,3
17,세상에서 가장 아름다운 생명체인 우리 연아 님^^,0
18, 제일 멋있어,1
19,"아니, 그냥 좀 잠이 안 와서.",0
20,4대 빵으로 털어버렸네! ㅋㅋ 뼛속까지 털어버렸음,1
21, 하긴 그 돈조차 네 돈이 안겠지만,2
22,솔직히 현빈보다 윤아가 연기 잘함,1
23,솔직히 현빈보다 윤아가 연기 잘함,0
24,ㅋㅋ 10초쯤에 나오는 코트 돌리기 귀엽네요. ㅋ….,1
25,이 선수 88서울올림픽 때 동독 상대로 골 넣었던 게 생생히 기억나는데 아직도 현역이라니,3
26,멋지고 자랑스러운 우리 국민!!,0
27,그런 짓거리 하는 의원이 ?~~~,3
28,세상에서 가장 아름다운 생명체인 우리 연아 님^^,1
29,앉아봐. 아침 안 먹었지.,0
30,너 다시는 내 앞에 나타나지 말라고 했지?,2
31,죄송해요. 방지턱 있는 줄 몰랐네.,2
32,ㅋㅋ 10초쯤에 나오는 코트 돌리기 귀엽네요. ㅋ….,0
33, 고단수의 범죄자가 아니면 정신병자들 같다.,2
34,이제 됐지?,2
35,저 미친거죠? ㅠ,3
36,……영화 보시게요?,0
37,아니~. 오빠치고는 참 잘했어요 싶어서 말이야.,3
38, 이번 시즌에 많은 활약 해주셔서 감사합니다.,1
39,자기들이 알아서 하겠지!,2
