,sentence,label
0,템 폰하고 가는 것도 죈 가요 ㅠㅠ,3
1,계속해~축하해요~~예쁜 사랑 하세요~너무 잘 어울려요~,0
2,올라가긴 어딜 올라가? 이제부터 할 일이 태산인데. ,2
3,울산 갔다가 수출탑인가 거기 회전교차로 갔다가 식겁했다,3
4, 김. 진·선. 도니오빠 참 좋아요.///^-^,0
5,세상 진리인 듯.,0
6,"아, 아냐! 정말 몰라. 어디다 쓴 건데?",3
7,아빠~,1
8,아빠~,0
9,특검 잘한다!,1
10,아기들 다행이다 ㅠㅠ,1
11,세상 진리인 듯.,1
12,아서라 포세이돈이 노한다. 돈만 많으면 너희가 환경을 파괴해도 되겠냐? 이젠 먼 미래는 바닷물이 똥물 되겠네,2
13,"1점도 아깝다 진짜... 알바 어지간히 썼고 만 ㅋㅋㅋ 이런 OOO기 영화가 다 있나 액션도 최악, 스토리도 유치찬란, 연기마저 삼류다. 이 영화는 웹하드로 불법 다운로드하는데 드는 비용 150포인트조차 아까울 지경이다.",2
14,여기 애들 부들부들 대단하다. 크크크,3
15,와. 엔씨가 싸게 쓴 거네,3
16,대통령이 헌법까지 쌩까는데…. 민주주의???,2
17,이종석 관상 영화 연기 잊지 못함 혼자 붕붕~~연기 많이 늘어 대상 준건가?,2
18,항상 쉽게 요리 레시피 설명해주셔서 감사합니다,0
19, 아리송해 !!!,3
20,계속해~축하해요~~예쁜 사랑 하세요~너무 잘 어울려요~,1
21,아기들 다행이다 ㅠㅠ,0
22,네~ 그럼 다른 기념품들도 잘 부탁해~,1
23,항상 쉽게 요리 레시피 설명해주셔서 감사합니다,1
24,둘 다 잘 생겼다^^,0
25,이게 뭐예요?,1
26,어떡하니... 나 이제 어떡하면 좋니….,2
27,200억? 왜 200억씩이나,3
28, 김. 진·선. 도니오빠 참 좋아요.///^-^,1
29,아니 뭐... 그렇다기보다….,3
30,특검 잘한다!,0
31,"이런 기사를 조, 중, 동은 왜 투고조차 안 하냐?",2
32,그럼 남자도 똑같이 해보자 어떻게 되는지,2
33,오늘 방송에 치어업 헌재가 탄핵 반대 높아 사이트 폐쇄했다 하네요. ㅠㅠ,3
34,이게 뭐예요?,0
35,네~ 그럼 다른 기념품들도 잘 부탁해~,0
36,둘 다 잘 생겼다^^,1
37,"어, 마무리할 게 있어서. ",3
38,어설픈 엘지... 처음 구호는 항상 거창했지…. ㅋㅋㅋ,2
39,남궁욱·헛소리 까발리지 말라.,2
