,sentence,label
0,정말 오랜만이다….,3
1,이것들이 또 설치네 선거 때도 극 설치더니 이런 괴물 대통령도 지네 보스라고 반 대처 누르고,2
2,그리고 어제도 65.9였는데 오늘이랑 어제랑 같아요,3
3,날씨는 춥고 행복한 일도 없지만 그래도 우리 모두 화이팅 입니다.,0
4,국민의 모범이 되고 준법정신이 누구보다 투철해야 할 대통령이 대포폰이라….,3
5,준 여자라 아아♡♡♡♡♡ 제사에 있어도 안 꿀리네 준 여자리,0
6,축하합니다~~,0
7,왜? 아무도 없어서 놀고 돈 받다가 일거리 많아지니 ㅈ 같아?,2
8,이원석이면 무난한 핫코너수비에 뻥뻥 때리지는 못해도 한 시즌 15~20개 정도는 넘겨줄 수 있는 장타력 갖춘 선수지~~~4위 밑에 팀들은 당장 가도 주전임….,1
9,날씨는 춥고 행복한 일도 없지만 그래도 우리 모두 화이팅 입니다.,1
10,기숙사에서 유제가료를 보며 낄낄 거리고 있는 나를 반성해본다 0,0
11,너무 재미없어서 중간에 나오고 싶었름,2
12,아…. 이쪽으로 가시죠…. 이쪽으로 가면 제 약국이 있거든요….,3
13,혼혈이라 그런지 진짜 예쁘다….,3
14,대체 얼마를 꿍쳐 먹은 거냐 미치겠다 진짜….,2
15,사이다 뉴스로군 크크크,1
16,500살 넘는 것도 있답니다. 정말 대단한 거 같아요.,0
17,손흥민 매우 맞자,2
18,기숙사에서 유제가료를 보며 낄낄 거리고 있는 나를 반성해본다 0,1
19,대한민국의 속물 한국 여자들과는 너무도 다른 당당한 모습이 멋진 것 같습니다…….^^,0
20,500살 넘는 것도 있답니다. 정말 대단한 거 같아요.,1
21,사이다 뉴스로군 크크크,0
22,여태까지 제대로 교육 안 하고 면허주거지.,3
23,의학 드라마 중 최고다. 몰입감 최고,1
24,축하합니다~~,1
25,대한민국의 속물 한국 여자들과는 너무도 다른 당당한 모습이 멋진 것 같습니다…….^^,1
26,"그렇다고 그거 몇 분 와서 얼굴 들이민 거 가지고, 이십만 원이라니? 말도 안 되지 그건, 사기지 사기!  ",3
27,이원석이면 무난한 핫코너수비에 뻥뻥 때리지는 못해도 한 시즌 15~20개 정도는 넘겨줄 수 있는 장타력 갖춘 선수지~~~4위 밑에 팀들은 당장 가도 주전임….,0
28,어제 전주 삼성 문화회관에서 콘서트 봤지요.,1
29,월급이요?,3
30,준 여자라 아아♡♡♡♡♡ 제사에 있어도 안 꿀리네 준 여자리,1
31,대한민국 대통령이 아니고 대한제국 여제.,2
32,이조 같은 나라는 저런 형량 절대 안 나오지,2
33,알아. 뒤처리는 주니어 시키면 되니까. 자네가 초반에 방향만 잡아 주면 돼.,3
34,대규모로 진행된다는 거를 미리 안다는 건 그만큼 많이 동원하겠다는 거잖아 이러니 \ 조작이지,2
35,그게 좀…. 그렇게 됐어….,3
36,어휴…. 드러운 놈이네~,2
37,어제 전주 삼성 문화회관에서 콘서트 봤지요.,0
38,의학 드라마 중 최고다. 몰입감 최고,0
39,김정일 멱따러 간 다한 사람 그 기분 이해된다….,2
