,sentence,label
0,안 속아 이놈들아….,2
1,단두대가 답이지 않을까 싶다,2
2,역사적으로~침략 약탈 날강도 왜놈들!,2
3,민주주의?,3
4,어제 너무 좋았습니다.,0
5,K pop 스타 마지막이라 그런가 참가자 실력도 좋고 완전 아주 재밌음^^,0
6,댓글 왜 이래,3
7,유재석 님 너무 축하드려요!!!,0
8, 오늘 진짜 많이 웃었다~,1
9,크크 헉 할아버지 될 나이에 장가 오래 사세요,3
10, 오늘 진짜 많이 웃었다~,0
11,뭣이중헌디!!! 더워디져불것고만,2
12,여기부터 가자.,1
13,어제 너무 좋았습니다.,1
14,유재석 님 너무 축하드려요!!!,1
15,살인죄가…. 벌금형?,3
16,돌아가면서 뽀뽀해 주고 싶다 ♡,1
17,저게 알바하는 건가…?,3
18,"아니, 아직.",2
19,여기부터 가자.,0
20,병신 찌꺼기 새끼 ㅋㅋㅋ 뒤져라,2
21,와 대박 크크크 특검 제대로 일한다.,0
22,"그러게요……. 공부……, 공부…… 공, 부.",0
23,그것도 같은 위치에….,3
24,다들 말씀과 조언 감사합니다,0
25,와 나는 아직도 갤노트3 쓰는데 벌써 노트7이 나왔구나! ㄷㄷㄷ,3
26,"물론 별로 도움은 안 될 테지만, 그만둬야겠다고 생각하시기 전에 상담해주시지 않았다는 게 조금 섭섭하다는 뜻이에요.",3
27,다들 말씀과 조언 감사합니다,1
28,일본 왜놈 클래스 답 없네…….,3
29,와 대박 크크크 특검 제대로 일한다.,1
30,아이유보다 훨씬 이쁜데,1
31,평점 낮춰야 됨 키아누 리브스 왜 이런 영화를,2
32,왜 오다니? 이제 정식으로 인사도 드리고 자주 다녀야지.,2
33, 왜 자기가 잘못한 걸 모른다고 발뺌이야?!!,2
34,아이유보다 훨씬 이쁜데,0
35,"아니, 좀 늦어도 괜찮아요. 그래, 아들하고 교제 중이라고요?",3
36,K pop 스타 마지막이라 그런가 참가자 실력도 좋고 완전 아주 재밌음^^,1
37,돌아가면서 뽀뽀해 주고 싶다 ♡,0
38,"그러게요……. 공부……, 공부…… 공, 부.",1
39,대 모도 돈 받고 하는 더러운 국민성!!,2
