,sentence,label
0,개 공장을 다 폐쇄해라.,2
1,아는 형님 한끼줍쇼 요즘 잘 보고 있습니다 ㅋㅋㅋ,1
2,생각보단 이쁘네! 화장하면 상당히 이쁠 듯 목소리도 섹시하고 의외네,1
3,리듬체조가 나이 어린가 보네 23살이 노장 덜덜,3
4,저 세트로…. 허억….,3
5,너무 잘생겼잖아요. ㅠㅠ,0
6,정계 혼란?,3
7,그래. 뭐.,1
8,생각보단 이쁘네! 화장하면 상당히 이쁠 듯 목소리도 섹시하고 의외네,0
9,걱정하지 마. 내가 대신 죽여줄게.,2
10,문제는 사고 나서 찌그러지면 안 열림 ㅋㅋㅋ,2
11,?~,1
12,자격 박탈하고 엄벌에 처해야 된다,2
13,특검은 혐의 입증 차고 넘친다더니 입증 부족이라니 도대체 어떻게 된 걸까,2
14,영원히 저희 곁에서 정말 손쉽게 음식을 만드는 법을 알려주시는 백 주부님….,0
15,갓 현주 연기 좋아요♡♡,1
16,바다 분위기 미쳤다….,3
17,새누리당 업적은 너무 부끄러워 얘기하기도 남사스럽다,2
18,면접 잘했습니까.,3
19, 그런가요?,3
20, 정말 생일 축하해요,1
21,저 짓거리 하느라 대포폰 쓸 수밖에. 법대로 처리하라,2
22,육성재라니~~~! 육성재 때문에 비투비 영상 찾아봤다가 희대의 개그 돌을 발견했다는... 육성재 애 자체가 끼가 많고 그래서 뭐든 잘하던데 이번에도 잘해서 좋은 말 많이 듣길!!!,0
23,영원히 저희 곁에서 정말 손쉽게 음식을 만드는 법을 알려주시는 백 주부님….,1
24,갓 현주 연기 좋아요♡♡,0
25,?~,0
26,그래. 뭐.,0
27,좌파교육 밑에 깨어있는 학생이 있는 게 신기하다….,3
28, 정말 생일 축하해요,0
29,육성재라니~~~! 육성재 때문에 비투비 영상 찾아봤다가 희대의 개그 돌을 발견했다는... 육성재 애 자체가 끼가 많고 그래서 뭐든 잘하던데 이번에도 잘해서 좋은 말 많이 듣길!!!,1
30,아는 형님 한끼줍쇼 요즘 잘 보고 있습니다 ㅋㅋㅋ,0
31,최대가 4.8km라고???,3
32, 돈벌이에 목구멍에 풀칠하려고 학위하고 죽치는 인간들만???,2
33,2일 후면 예다 팬 된 지 딱 1년 되네요. 흐흐,0
34,네 놈의 악행! 이제 응징하러 왔다 -지진 날,2
35,너무 잘생겼잖아요. ㅠㅠ,1
36,2일 후면 예다 팬 된 지 딱 1년 되네요. 흐흐,1
37,제작진이 시즌 2 하기 싫어서 일부러 자살골 넣었네! 천재다,3
38,먹는 것도 아니고 4+1 라면사서 업체 실수로 수프 하나 빠져서 리콜한다는데 4개만 반품하면 되냐?,2
39,"야!... 임마, 백수 총각!",3
