,sentence,label
0,너 미역국이나 챙겨주게. 너 오늘 생일 아니야? 아니야? 생일 바꿨어?,1
1,동메달 딴 것 정말 축하해요 :),1
2,결국 살찌는 음식.... 예전에 신라면 블랙도….,2
3,제가 긴히 쓸 데가 있어서요.,3
4,이런 선수 또 없습니다…….,1
5,괜찮긴 뭐가 괜찮아!,2
6,"공부는 해야 하잖아. ... 우리 아직 학생이니까. 고3, 1년도 안 남았구.. 그동안 공부 열심히 해 보는 것도 괜찮을 거 같은데.",3
7,엄마가 다이어트할 수 있게 도와준다 해서 요,1
8,그건 본인이 편한 대로 해드리죠. ,3
9,어디 보자.,3
10,엄마가 다이어트할 수 있게 도와준다 해서 요,0
11,왜 박근혜가 시키디? 지 몰아내자고 얘기하는 사람이 얼마 안 되게끔 해서 그 자리 지키려고? 뭘 더 해 처먹으려고! 그지근성버리고 내려와라! 니. 애비 욕 먹이지 말고!,2
12,"자, 가자.",3
13,호흡 운동의 조절 중추는?,3
14, ? 역대급 아주 재밌음이었다???,0
15,"그게 죄가 아니면, 좀 이따 사람 죽여도 죄가 아니라 하겠다?",2
16,무도 진짜 대단하다,0
17,동메달 딴 것 정말 축하해요 :),0
18,제일 약하니깐 쪽쪽 빨아먹는구나….,2
19,피돌기인데 교대하는 형 안 온 데 ><크크크ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
20,그렇게 말이다. 왜 그게 문제가 되는지….,2
21,다들 살아계시는가???,3
22, 항상 감사합니다.,0
23,이번에도 선거 조작 짓거리해서 허수아비 세울 생각은 말아라. 개누리야,2
24,그럼 검사가 강요했다는 사실을 입증해….,3
25,최근에 1박 2일 김종민 레전드 영상을 봤는데 그렇게 재미있더라고요,1
26,이런 선수 또 없습니다…….,0
27,똑같은 것들이라 못하는 거야?,2
28,너 미역국이나 챙겨주게. 너 오늘 생일 아니야? 아니야? 생일 바꿨어?,0
29,최근에 1박 2일 김종민 레전드 영상을 봤는데 그렇게 재미있더라고요,0
30, 항상 감사합니다.,1
31,내일 진로 상담회가 있는데 일손이 좀 부족한 것 같더군……. 네가 일을 도와줬으면 좋겠군.,1
32,내일 진로 상담회가 있는데 일손이 좀 부족한 것 같더군……. 네가 일을 도와줬으면 좋겠군.,0
33,이런 대박 쓰레기….,2
34,처음에는 배포 있게 대응했다만 교환된 노트7 폭발은 소비자에게 뒤집어씌우려다가.. ㅉㅉ,2
35,피돌기인데 교대하는 형 안 온 데 ><크크크ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
36,무도 진짜 대단하다,1
37,"참, 아까 동생한테 전화 못 했지?",3
38,편의점도 쉬는 거야?,3
39, ? 역대급 아주 재밌음이었다???,1
