,sentence,label
0,그거 제가 할게요! 내일 몇 신데요?,2
1,  축하~!!!,1
2,"올 때 되니, 온 선수를 굳이……. ㅈㅈ",1
3,아랫놈은 법적 처벌만 끝나면 범법자 도박꾼이 대통령선거나 청문회에 장관 후보로 누가 나와도 뭔 상관이냐 할 놈이네….,2
4,이번 드라마에 만족하시나요?,2
5,유재석 몸매 장난 아니더라 ㅠㅠ,1
6,아서라 포세이돈이 노한다. 돈만 많으면 너희가 환경을 파괴해도 되겠냐? 이젠 먼 미래는 바닷물이 똥물 되겠네,2
7,그게….,2
8, 2시간 만에 코피를….,3
9,이런 것 보면 전라도인과 비슷함.,2
10,응? 아니… 뭐 그런 건 아닌데…,3
11,근데 그 여자친구가 저랑 아는 친구랑 사귀는 거예요,3
12,"박보영, 목소리는 좋습니다. 그런데 말의 톤과 행동에 조금 괴리감이 드네요.",0
13,빨리 괜찮아져야 하는데 몬스터에서 연기 너무 좋아요~~~,0
14,백 선생님의 요리를 보면서 요리의 자신감과 흥미를 갖게 되어 정말 감사드리고 너무 쉽게 지도해주셔 매혹이 됨입니다 감사해요~,0
15,이 기사에 5%의 여성의 댓글은 어떤 글일까?,3
16,  차기 국민 MC 형 돈이 화이팅~,1
17, 사회에 나오면 누군가 너희들 죽일 것이다.,2
18,"네, 오늘 날씨가 따뜻할 것 같아서 입어 봤어요.",3
19,  차기 국민 MC 형 돈이 화이팅~,0
20,대박???,1
21,유재석 몸매 장난 아니더라 ㅠㅠ,0
22,너도 바다에 똑같이 쳐넣어버리고싶다.,2
23,"올 때 되니, 온 선수를 굳이……. ㅈㅈ",0
24,어디 아픈 데 있어요? ,3
25,민주주의?,3
26,또 찻값 30% 할인한다고 하면 파블로프의 개 마냥 침 질질 흘리면서 줄 서서 살 거면서 크크크,2
27,한남들 또 여자 욕하네,2
28,아무리 그렇다고 이런 시간에?,3
29,  축하~!!!,0
30,"……그래, 너, 연애 뇌인 척하면서도 꽤 약삭빠르다고나 할까…",3
31,"뭐든 좋은데, 처음으로 우리 아들을 지켜봐 주는 사람이 생겨서 엄마는 기쁘다.",0
32,하지만 절에 가 봤자 뭘 해야 좋을지 모르겠는걸….,1
33,"박보영, 목소리는 좋습니다. 그런데 말의 톤과 행동에 조금 괴리감이 드네요.",1
34,빨리 괜찮아져야 하는데 몬스터에서 연기 너무 좋아요~~~,1
35,"뭐든 좋은데, 처음으로 우리 아들을 지켜봐 주는 사람이 생겨서 엄마는 기쁘다.",1
36,하지만 절에 가 봤자 뭘 해야 좋을지 모르겠는걸….,0
37,"어이, 얼굴이 그게 뭐냐?",3
38,백 선생님의 요리를 보면서 요리의 자신감과 흥미를 갖게 되어 정말 감사드리고 너무 쉽게 지도해주셔 매혹이 됨입니다 감사해요~,1
39,대박???,0
