,sentence,label
0,됐어. 나가봐.,1
1,대단하시네요.. 열흘 동안 힘드셨을 텐데,0
2,아저씨는 이름이 뭐예요?,2
3,슈틸리케 선수 탓 하는 거 보니 경질해야 할 시점이 온 것 같다,2
4,됐어. 나가봐.,0
5,이게 쌍꺼풀 수술한 눈 같아요??,3
6,이승연 씨는 김민종이랑 오래 사귀었는데 둘이 결혼하지 않았나요?,3
7,미틴…….,3
8,크면 좋은 것이다…. 아빠를 자랑스럽게 생각할 수 있어~ㅋ,1
9,"범인이 사탕이냐? 이놈 주고 저놈 안 주게? 그리고 내가 경고했지? 용의자한테 손대지 말라고, 네가 깡패야?",2
10,"예, 떨고 계십니다. 고모부님.",1
11, 심각한 수준…….,3
12,연기로 봤을 때 따라올 자가 없었다…. 수상 축하해요 ~,0
13,이화여대는 돈만 주면 들어가는 학교였구나,3
14,생일 파티하는데 10억 미친 거 아냐,2
15, 매미는 정말 어마어마했어요.,3
16,"응. 힘들지. ……그래도, 가능하다. 나도 그랬으니까.",0
17,"아, 그런 뜻…… 이 아니라 실례야! 일 제대로 했거든!",3
18,동성애자들 잡아준 저분은 분명 하느님께서 잘했다고 표창장 주실 듯.,1
19,대단하시네요.. 열흘 동안 힘드셨을 텐데,1
20,치명적이긴. 쓸데없는 소리 하고 있어.,3
21,"아, 잠시만요. 아니에요. 이거 핸드폰 고리 주세요.",3
22,"미술만 무를, 나머지는 망극",2
23, 오빠들 저는 오늘 오빠들한테 편지 처음 써봐요. 흐흐흐,0
24,연기로 봤을 때 따라올 자가 없었다…. 수상 축하해요 ~,1
25,"예, 떨고 계십니다. 고모부님.",0
26,아 지대 짜증 아빠랑 봤는데 민망해 죽는 줄,2
27,동성애자들 잡아준 저분은 분명 하느님께서 잘했다고 표창장 주실 듯.,0
28, 오빠들 저는 오늘 오빠들한테 편지 처음 써봐요. 흐흐흐,1
29,교통사고…?,1
30,사상 최악의 한국시리즈,2
31,교통사고…?,0
32,빨리 탄핵해야지…. 면상 나오는 것도 보기 싫다,2
33,"응. 힘들지. ……그래도, 가능하다. 나도 그랬으니까.",1
34,무슨 말도 안 되는. 지금 업무 시간이에요. 무단으로 자리 비우고 그럼 안 된!,2
35,너무 감사 감사  화이팅~,0
36,"네, 제가 사업이 조금 바쁜 나머지 말이죠, 요 며칠 조금 시간을 내기가 힘들었습니다.",3
37,크면 좋은 것이다…. 아빠를 자랑스럽게 생각할 수 있어~ㅋ,0
38,나라 자체가 다 썩었어…….,2
39,너무 감사 감사  화이팅~,1
