,sentence,label
0, 대한항공 매뉴얼 수정하라.,3
1,수출용 영화 만드는데 도가 텄나….,3
2, 매우 웃기네,1
3,청문회 하면서 오랜만에 사람다운 사람 보니 반갑네,1
4,최순실 해외 돈이 십조다!,2
5,후우…….,0
6,거지 같은 새끼들,2
7,청문회 하면서 오랜만에 사람다운 사람 보니 반갑네,0
8,세상에서 제일 한심한 게 구라 들어주고 있는 것이다,2
9,계속해~축하해요~~예쁜 사랑 하세요~너무 잘 어울려요~,0
10, 사이비 이단 기독교 말은 그리도 잘 믿는지 이해가 안 되는 민족이다,3
11,"주는데 왜 안 받아요?... 돈 주면, 딱 잘라서 반반으로 나눠야지!",2
12,기상청 진짜 전적 매일 아침 소름 돋는다 크크크,1
13,계속해~축하해요~~예쁜 사랑 하세요~너무 잘 어울려요~,1
14,"고마워. 우리 형이 세상에서 믿을 사람 아줌마밖에 없다고 한 말, 무슨 뜻인지 알겠다. ",3
15,도로명주소 만든 새 771 ?,2
16,우리 배는 최고다,0
17,  언제까지나 응원하고 기억할게요!!!^^,1
18,A 로드가 대단하다. 약쟁이인데 그 나이까지 꾸역꾸역 사는 것 보니까,2
19,해명 들으면 그런가 싶다가도 사진 보면 베낀 거 같다,3
20,"아하, 친구분하고요? 그럼, 실례가 될 것 같으니 저는 이만…",0
21,여자친구 노래 만든 작곡가 동상 세워 줘라….,0
22,예상보다 잘 받았다.,1
23,후우…….,1
24,여자친구 노래 만든 작곡가 동상 세워 줘라….,1
25,또 시작하시네…. 저 정말 서운합니다.,2
26,미국 내 한국인 불법 거주자가 많으니 이런 부당한 대우를 받고도 강력한 항의도 제대로 못 하네,2
27,"그러나, 너의 철없는 언동이 나의 마음에 상처를 입힌 건 확실하다. 여성에게 나이 이야기를 하지 말라고 안 배웠었냐? 그래서 너에게는 벌로서 봉사활동을 명령한다.",2
28,그렇게 쉽게 말하지 말고!,3
29,쟤는 어디 사는 거냐 도대체…. 어디 살길래 안 춥다니….,3
30,  언제까지나 응원하고 기억할게요!!!^^,0
31,미쳤구나!,2
32,미래의 선택. ost. 잘 모르시는 분들 많은 듯….,3
33,발등에 불 떨어졌네,3
34,"아하, 친구분하고요? 그럼, 실례가 될 것 같으니 저는 이만…",1
35, 매우 웃기네,0
36,"자, 가자.",3
37,우리 배는 최고다,1
38,기상청 진짜 전적 매일 아침 소름 돋는다 크크크,0
39,예상보다 잘 받았다.,0
